DEXI	PRCC	STK19	DDX39A	RPLP2	SCAND1	BRK1	TMEM179B	VPS72	CD2BP2	FIBP	KIF22	EXOSC7	H2AX	PRPF6	SIRT7	ALYREF	SART1	FAM174C	ABHD17A	HIKESHI	PSMD13	THOC6	CDC34	SMIM19	LMNA	EHMT2	AKAP8L	PSMD8	PPIE	PRPF19	TMEM259	DGKZ	PABPN1	THEM6	RBM10	AP5Z1	GTF2H4	SLC2A4RG	PQBP1	NCBP3	PRPF4B	DHX15	CWC22	PPP4R3A	PPP4R3B	BCLAF1	ZC3H14	RTL6	COG6	GPATCH8	SETD2	SDE2	UBE4A	SOCS6	ZC3H11A	DDX42	FBXL4	DDX46	TCF12	POLR3B	TAF5L	ZNF217	NCAPG2	HELQ	DOCK1	RBBP6	ZNF160	CSRNP2	RSBN1L	FOXJ3	GNAQ	ERBIN	PALB2	YLPM1	FBXO34	RBM27	EPG5	ALMS1	MAPK14	FYTTD1	POLI	CWF19L2	SCAPER	SIK2	SMC5	ZNF621	PRPF40A	MRTFB	MAPK1	TMEM209	THRAP3	API5	RSRC2	TAB3	CMTR2	HP1BP3	SF3B1	PRKAA1	CBLL1	CPSF6	DDX17	CDK12	CDK13	SON	CDYL	MED17	KCTD20	ZNHIT6	TRIP12	RBM26	SRRM1	ARMCX5	EPC2	HBP1	RALGAPB	KAT6A	speckleScore
TCGA.18.3406.01	-0.459675513292305	-0.993221940192037	3.34866592537355	-0.119288618779743	1.65572955805962	-0.626138772079798	1.22676744214692	0.565698684311488	-0.480770879353581	-0.914345814745126	-1.07507128670982	-1.14594737033793	-0.931819091853621	-1.17809435140674	-1.13336347863376	-0.173895090282362	-1.21909264787669	-1.8924481278449	-0.297622247487235	-0.55812891620325	2.23290232462484	1.52458095567443	0.209380041551687	-0.713668919525698	0.924056381736415	-1.19818244100076	-0.950759919616679	-1.20413943155981	1.33344174310574	0.0441133776279689	-2.10634717908122	-1.46359660701473	-1.26014150872034	-1.34372961363506	-0.868677847352633	-2.53736882999955	-1.45146821351841	1.78506884821284	-1.13247182593992	1.01085649287146	-1.15212484714633	-0.874934339697933	1.47758145939973	0.300683404066484	-0.477920185247792	1.05621938572346	0.603933464632633	-0.031921641522363	-1.11946466229001	5.18946977784667	-1.45496215701408	-1.80090227283778	1.35329134589238	-0.71393814519968	0.569856975712368	-0.95882887311231	-1.87747883987146	3.67808464767179	-0.540921486567839	-0.460766728257493	-0.112696586636746	-0.939333355989993	-0.90353023438829	-1.64281044229645	3.38800160267878	-1.02574606797289	-1.51374453963187	-0.118573624421722	0.154107011433927	-0.287511005763731	-1.11761590402036	1.05074781561275	1.47909170731034	-0.155942591099229	-1.72588316775349	0.00790327892287775	1.44184429630704	-0.796466891154164	-1.3855630355633	3.11244597447151	2.24067887401172	0.447673177456106	0.829430111473842	-0.198764831859858	-0.928667760630321	-0.461983104648834	-0.298252358538199	0.248314972290246	-0.438055288712584	-0.323379562988454	-1.22433025439312	-2.23507625330117	0.826320638393188	0.0351102502096662	1.89887840994717	2.77647842714525	0.0197356527617873	0.36645850599545	0.790659442000123	-1.35711338922374	-1.40884491944667	-0.817795970597262	-0.893626606313454	-0.581836225509636	-1.12251299829869	-1.06921795815019	-0.159072220519834	2.53995431181783	-1.59943660037515	0.168274169220252	-0.677610138829294	-1.33305916930028	0.459279680089666	-0.871285059402426	1.92325489577604	-0.508896031123578	-0.630063823265774	-0.314598893892503
TCGA.18.3407.01	-0.311093891204968	-0.917558750701691	-0.663220715277234	-0.0535146565134976	0.130450903837342	-1.09711544648383	-0.682624236575682	-0.441314008199303	-0.981191036576629	0.165301920546622	-0.234225006334033	-0.641903915431835	-0.320418220046944	-0.893044820315474	-0.584702063744427	-0.237701901635265	-0.908037892906372	-0.577112430176565	-1.09715931018374	-1.50884158274977	-0.526080168044986	-0.0836189126419779	-0.0812305072904712	-1.36983802268671	-0.490661532354392	-1.03721981935439	-1.10433992862628	-0.170919273608108	-0.515838567710828	-0.392944179990942	-1.1285152054591	-1.22550913145572	-0.671259815859501	-0.320375789591497	-0.302132941103328	-1.54391012168367	-0.631472038070549	-1.15916907769127	-0.857652578246503	-1.03805665710044	-0.647593813262164	1.02268121017872	0.00136437310807067	-0.0280567547823293	-0.0164696991691505	0.0432067066870118	0.99784176848038	-0.544660549865429	-0.488520162470547	1.20877582864065	0.699701929613331	0.253542963207415	0.547106555434912	-0.163575537745302	0.792089673608621	0.824300167041382	-0.111252990069924	-0.428625255140281	0.261106728153869	-0.406390704601484	-0.931370607740103	1.43157666602478	0.334789964364129	-0.372962290405877	-0.76640694637452	-0.186136111413112	0.345215222642128	-1.30663875685921	-0.430101213682718	0.257806281711651	0.147572856008151	0.807931356007221	0.642098831661192	1.18973063157807	-0.341308433922039	0.625130944063691	0.717671548105032	-0.397493758989985	-0.697316683751253	0.409114233452443	0.738813707593113	0.524067239539786	-0.714930323755453	-0.113195809574351	-0.162221157550272	0.560401009519641	-0.232352019747306	0.849936890767671	1.56785571480808	-0.459271927734626	-0.137297363117906	0.570115259951994	0.880185247127861	-0.16957616231911	-0.559141972741367	-0.0132327949885689	0.514091334123414	0.701773524148174	-0.123546713694032	0.121386115166861	-0.762055303770837	-0.514476102879068	0.569271674247112	1.78185076528742	0.300194815414275	0.473054609191195	-0.300990390035153	0.979549233828681	0.231652407865837	0.395764751255479	1.0082249820437	0.123812633040712	0.309464909531939	1.19039391427988	0.671981713369868	0.273436698917429	-0.148075308560435	-0.873324698426931
TCGA.18.3408.01	0.262240893320496	-0.642549605391822	-0.933744456611683	-1.3651159348672	-1.78787980365506	-1.72389791005564	0.534155044133916	1.27320524675906	-0.249809881676165	-0.839468510810877	-0.091903690256563	-1.24102506693883	0.959734711192622	-1.66477992478518	-1.44400840583846	-1.84303137716396	-1.06200203498096	-1.99764393578715	-2.323796778412	-2.66115841113287	0.516149965842549	-0.0237593931315922	-1.06534300291727	-1.80422043669912	0.862225814382343	-1.92741390896792	-1.86041523156732	-1.31642472588949	0.0767165452836223	-0.133949714343802	-0.745602633434886	-2.05708062232538	-1.47661769263184	-1.18871999689641	-1.4711255702063	-2.97926677723095	-2.24924014022789	-1.18953285239335	-1.77167601481056	-0.828228438047228	0.00440727790086508	0.278119188729577	0.24951674499228	-0.0278303531039045	0.327283509457013	1.54057605436729	0.156979391084423	0.97348215565536	0.121660197070213	3.65275819511176	-0.675187520218166	-0.725078395212843	1.82914850947153	-0.250576146299377	0.713086715102183	0.702222105888647	-0.803636305633126	1.82996260308898	-0.640998431475092	0.244914216903261	-1.08966438665328	1.41282128269679	0.418088170809901	-0.984579155166397	2.22648603386072	-0.773558627845035	-0.425371718656658	0.878323389894309	-0.269446917701105	1.87590335289544	-0.932567973540077	1.09335748897786	-0.293131648283622	0.942330067362527	-0.217628228858305	1.39424137543862	-0.42140095611997	-0.4168319647681	-1.10540059331186	1.43102829121813	0.124656739823623	2.71549002723253	0.456850073407349	0.226951433240557	-0.271562230198163	0.0746457267477804	-0.0443702262159152	0.482398488787808	0.854806503970569	1.75381569404602	-0.197341674646303	-1.11279472265545	2.6693292207495	-0.5939990274551	0.565261538589456	1.9449969535486	-0.231939301426469	0.250216399340982	0.759835724745321	1.03371451200751	-0.670857110929434	1.37386354186299	-0.536200406305595	0.169481788883664	-0.857598995373098	0.751227032504614	0.112484094107084	1.64025928127785	-0.968743676290859	-0.05284145177928	0.232576537614177	-0.853477031398811	0.149275627643377	1.08228701449898	2.9291520291907	0.0199509994199833	-0.21804939313453	-1.42660867142165
TCGA.18.3410.01	-1.5158194857671	-0.210489563475346	-0.254622417489782	1.80628090114414	-0.519546214879336	0.241128037594712	-0.0576826632080905	0.232726391445016	0.168723520237861	-1.06857042791146	-0.304598591382098	0.0550714354842285	-0.730116825557797	1.86706052983728	-0.504346793999413	-0.0712583322160979	0.475386854375727	-0.513952657010175	0.131583181285098	1.51842478104353	1.45683130134814	0.210306676748763	-0.667695088405249	0.568099753798222	-0.285584669196777	-1.16440724260998	-0.553637527672684	0.989545834894678	0.407448457586092	0.169430898958013	-0.933426881763893	0.2600296006564	1.68452447447343	-1.09387413337941	-0.681822143878018	-0.969382705401781	-0.661027335930588	0.256041911814497	-1.11912175669161	1.2082749063078	-0.624559432322161	0.193483072852678	1.55235937134642	0.521425040530922	-0.991881293290795	-0.249382706078099	-0.184360913317856	-1.25917098496067	-0.241561851935787	0.432849129594424	-0.286419276832459	-0.569457729290749	-0.20574515652682	0.878399949449175	-0.749229993109553	-0.742652733904758	-1.10312029266282	1.56702484989745	-0.0845506744195102	1.04485886096769	2.42692156096163	-0.738529472456002	-0.173812055267408	-0.102125282919517	3.2650227336272	1.08723450243424	-1.7157282167798	0.0162400878058297	0.545102988105781	0.0366799311328307	-0.387724876730576	-1.37259610976945	-0.988263482394788	-0.355504272162009	-1.10915798663228	-1.00736293128909	0.218090432103684	-0.468357351577367	-0.891070348685991	0.239085405420042	-0.53365680695903	0.643699897173395	0.951090030555375	0.943506973529401	0.235345472798253	-0.286838397087352	0.00265778657335951	0.270673595477371	-0.849099799367559	-0.602877644962307	-0.529856193149868	-0.0372913427533393	1.66344719394812	0.471473400554086	2.06532780885631	-0.0746237191367493	0.828406177403494	0.393643723507574	-0.262499764783066	-0.241943817291715	0.510921571873526	0.25665069985737	-0.990451913481185	-0.656970415953429	-0.10824803128784	1.33455343480196	0.690025907739661	1.54945632948006	-0.786633065924536	0.768358804204082	1.0400347236631	-0.0452411524338903	0.0810427957765369	0.574682158304201	2.79923779392405	-1.13829335922898	-0.108801419197064	-0.111408248634334
TCGA.18.3411.01	-0.646000158792886	0.207931192967213	-1.6681688063243	5.62054904707509	0.88396967962638	-0.0932511240684228	0.82852704036749	2.46284373398227	1.05940077515441	0.147780254210371	0.133754766009405	-0.544147244112629	0.670545999051357	1.0306046302893	-1.2360051478583	-0.522653483174296	1.22527675854549	-1.38873052092635	-0.208485228935485	0.0788801059817996	0.222722337572643	1.78682926458285	1.94378668229164	-0.249480395797488	0.526773608896726	0.0235299549652197	-1.59363590339238	0.211209673652251	1.54796145882724	-0.0788817440067631	-0.405902473896393	-1.44524385448576	-1.03785507346979	-0.480114785006786	0.158276765415089	-1.20348710560904	-1.10427691693667	-0.152081633448409	-0.654306895261138	-0.0107198604851163	-1.06398886441379	-1.4398238795752	-0.527280668662931	-0.0790561937353846	1.12221471805742	0.574847947264034	-1.32140103462305	0.279951769758248	0.160643772887113	0.608749934221253	-1.44958516565088	-2.01037805845104	2.18176069355251	-1.29697407436594	0.108816342943871	-1.24715398339904	-1.8630075897942	1.48910101490216	-1.61868065841085	-0.194148324985829	-0.145829045823775	0.748573176577418	-0.520970898329659	0.39725063452228	0.468645827219916	0.116747507375583	-1.80983119912062	-0.713186458930249	-0.598174277892307	0.657983272979564	-0.973881533881002	-1.85920399608293	-0.577702436364293	0.126714788250297	-1.05658260890331	0.566537743776703	-0.993310183070575	-0.401898766203671	-0.965936050517549	0.948500265284643	0.212465505548099	0.074904504233525	0.980812186185203	-1.22693577414786	-0.914204856631277	-1.2995830811718	-1.16866888287993	-0.329139468869531	-0.566620152988893	0.532353497417467	0.377828360650217	-1.73513723027387	0.509931145613891	-0.646160764802981	-1.58247844024709	0.26976644279284	-1.00911582262664	0.171123273973239	1.18007683230302	-0.439523822479472	-1.17168256537062	-0.00992147877797336	-0.937372046827201	-0.995098162995168	-1.54384907076631	-1.10745989244513	0.439354563816964	2.53797809314699	-0.551354288520931	-0.88485184811216	1.24912288609413	-1.15728118087877	-0.0263108432120991	-0.437175848583946	1.24413431841136	-1.3584967323828	-0.63795565197747	0.490510963419987
TCGA.18.3412.01	-0.00764214519807442	-1.1448967680717	-0.740465750414181	3.02150563795621	0.317504766841612	0.244959908530126	0.442940714231439	1.03130544585978	0.132341473780935	0.623562337093338	-0.178690062080641	0.885126912765162	0.649737023277655	0.547101285845367	-0.836751077452701	1.74426216589507	2.02925353924516	-1.10312557343705	-0.993820101587961	-0.305612393893659	0.609263500541636	0.90292588388554	1.44188425644437	-0.463388339328027	1.10058594039226	-0.454280296256075	-0.816741133594809	-0.717471298896095	2.32850073323222	0.172323042183663	0.182617844664462	-1.34943722115059	-1.21931211206133	-0.908012223352853	0.549008789018974	-1.52667788320566	-0.490234861705506	1.31022509845067	-0.743833729056754	-0.252811099193415	-0.498311833706836	-0.870430979341843	-0.114511846897123	-1.05216013826002	0.432212898070344	0.722512419760009	-1.28570097945812	-1.0068642064723	-0.980971342551331	2.43520198058348	-1.22153827185044	-1.79036469347079	0.620065585180616	-0.885566028936592	-0.603227458016831	-1.71049758033638	-1.20415015173263	0.16833486507973	-0.42284010928037	-1.31421094033347	-0.59924043075909	-0.419648972404473	-0.808070888119218	-0.25992691301036	0.104929678146021	-0.877675935498695	-1.192219452302	-1.35211459764366	-0.861777824022581	-0.268354412907383	-0.985296089312332	-0.238939570218456	-0.258165002089396	0.934217465884911	-1.58571549456036	0.731311014073955	-0.0550225575039327	-1.0020704160946	-0.752648682761003	0.844544907144437	1.64923439489304	-1.12940099483788	0.233753771907095	-0.941908867769573	-1.03355987698244	-0.842553739705075	-1.27147220901564	-0.598525294258701	0.130112131818627	0.00195485195086768	0.721425313333354	-1.48347314379646	-1.43166057528928	-1.07530400313316	-1.1042052407771	0.49636675198829	-1.24893345857805	-0.852925414285065	0.879402455176475	-0.086457786394286	-1.06448645847265	-0.712736564055137	-0.46701478175226	-1.48267008438386	-1.43783881220847	-0.397511274080942	-1.78498410836159	0.598499905069373	-1.31957063125593	-0.932196168831378	0.180843269892318	-1.33986659258069	10.377093074995	-0.846527358456437	1.06881455659617	-0.967912424077557	-0.376093972078752	0.531865284244923
TCGA.18.3414.01	-0.0436673925616387	0.62711521842656	0.0808384990331083	0.168297349089644	-1.00830286483414	0.121912722088199	0.910750610435083	0.710266789871765	0.0646948916984284	-0.63177358110711	0.424184699566323	0.0044177838139179	-0.863619678361096	-0.242018194811253	-0.0813851896880158	-0.383924023461738	-0.195302288772193	-0.991497836110789	0.0950311303578768	1.71761289284421	0.33613224972123	-0.690073327947231	0.519280164913167	-0.475861208684079	0.182466147953617	0.244732569714606	-0.554462605619442	-0.330309644220561	-0.0382060659702137	0.0639067542383486	-0.95508889396347	-0.319633438108352	-0.395644642240578	-0.955021000481478	0.714693754299032	-0.474973734479792	-0.0096039202821815	-0.200888150316066	-0.305912126997614	0.0681485069386813	-1.11589660962979	-0.57191423814095	-0.31935999514653	-0.245914230734657	-0.200073165413632	0.709514997804872	-0.535110637464351	-0.707925814804499	-0.178832441068372	0.994862166370898	-0.967977825596821	-1.2097418987722	0.647761709823527	-0.380007113758211	1.04527198411564	-0.0770983734879145	-1.409754348354	0.293726357810738	-1.61114926585057	-0.490757013234436	0.052500095885775	-0.63118630625873	0.51592497634842	-0.394555701395302	1.67838156037226	-0.261492996027768	-0.634270099095253	1.03694177835995	-0.133951578791123	0.359939497768973	-0.0317526901452541	3.94965000014765	-0.740144574266591	0.300644598404938	-0.706381172760401	0.791949231939587	-1.14269614303239	-0.849025674228936	0.33607905385422	0.590679978240041	-0.149346960620893	0.0473735242181087	1.19591329710345	1.43042094549407	-1.25772729689204	5.53707279223895	-1.04317568032762	-0.613515060864922	-0.220375256636331	0.282747297868536	-0.465843630853292	-0.769833767975834	0.040160632193621	-0.325503965470958	-0.523199485868711	1.36328785365433	-0.10583540765536	-0.625544856184955	3.33174538883693	0.28896822178131	-0.354713458464847	-0.214577062937924	-0.874234403221127	-0.112599913394593	-0.955022276256343	0.535346065411487	-0.379285532234147	-0.0619351902168956	0.0713826870350429	-0.947100320855195	0.435549996812793	-0.337710692490966	-0.965612515984686	-0.0384092780784537	1.77784262274109	0.105028289301063	-0.167575750150986	-0.112265487640543
TCGA.18.3415.01	-0.409319448954839	2.427368158546	-0.273242774933351	-0.105988479178781	-0.666110269319914	-0.473235340600714	0.434932795223226	0.840345597661281	1.11062524852411	0.381767113809439	-0.409719134047647	0.0642146939084723	1.84141872175245	-0.362686361471615	-1.57350104538187	-1.0237997516577	-0.71536749585384	-1.48594473420777	-0.0531390124947945	1.09070936768173	1.26145971024195	1.51768333418003	-0.498940604564706	-0.239096752434645	0.503351992651405	0.321735488461908	-0.903938121268054	-1.2903931133547	0.275428561444468	-0.0957178390305547	-0.416970655312236	-0.827841087928331	-0.762743029242045	-0.961273399409916	-0.135827376970181	-1.9006772795293	-0.949801340912336	0.879302763877994	-0.898255064590471	-0.546142027239497	-0.905647273476121	-0.0805261107021984	-0.0623577000573917	-1.39065525638359	-0.173909709746841	1.13556754111876	-0.630545245899685	0.489206073628715	-0.28565516235142	2.73044708271612	-0.718909520696726	-1.31412148130669	1.50817318119507	-0.832042822252964	-0.237015714320186	-0.822186451256113	-0.020758787728665	1.28257385040403	-0.899658416787275	0.139784256693329	-1.16534504292702	0.20639965898753	-1.11784387298364	-1.20162593864002	0.931914221478518	-0.863118914224828	-0.422319304245687	-1.52740641905544	-0.26919382539482	0.136003160779456	-0.875829556044904	0.236605147724484	-0.539680452153097	0.448848990677323	-0.629427826599854	1.78628732967258	-0.623421970261885	-0.635939364281642	-0.629293968500616	0.903126415851091	-0.254023198321841	0.261644281094963	-0.244315669800367	-0.438264460354433	-0.574341796804922	-0.26535301971364	-0.908193710733344	0.0826713792885505	-1.02860653598211	-0.246980391594535	-0.680038641899184	-1.24673182599211	0.822833143207923	-1.54338371942066	-0.898180436588296	0.530576083279051	-0.978644859224704	-0.563240212744866	0.141950012898087	-0.743591752541149	-0.580381512945629	-1.08097838459088	-0.555519634183276	-0.65515178630398	-1.23373541195323	0.62219473033401	-0.347347129690068	1.67449082555892	-0.977412272191027	-0.480782643505671	-0.0530579670919381	-1.1841946367331	0.667714706504406	-0.497696592766639	1.20322637398781	-1.37548308752325	-0.406729165817508	0.14666365887993
TCGA.18.3416.01	-0.122198587839832	-0.178714342450343	-1.16564568037766	0.0949495746082358	-0.86372027202265	-1.00989495536404	-0.485039724477638	0.405580031965851	-0.0548179094850423	0.186746629507137	-0.195010252034223	1.14264678628399	-0.344461812144616	0.644058487584919	-1.55208991412515	-0.087288497449207	0.614825315647013	-0.711248509991927	0.66629907296043	-0.118580096806555	-0.699839462724184	-0.305110230200102	2.16571931547617	-0.330044644955483	0.0184720790568203	-0.743606806122113	-1.08359196852513	-0.602153066076531	-0.722994564318003	-0.00799731112248244	0.0738892389911883	-0.143448894235179	-0.400704218573802	-0.613615080645468	-1.03348842936889	-0.335197326944467	0.212250545042534	-0.523512527341152	-1.24849743439325	0.375000905090161	-0.628846797708734	-0.262631953084511	0.351054513751505	-0.302396527726093	0.22838595322093	0.868776413897869	1.06721135522652	-0.376408908761658	0.032758132094653	-0.5312460861458	0.580846884834139	-0.316930421585666	0.261098278310827	-0.586949679297769	-0.873723452397223	0.812689704846791	0.0375662168057067	-0.680568311026624	-0.169365400493689	-0.782640591971269	-0.6443975410943	-0.366180969679142	-0.529933048455325	1.15950275716754	3.21946369416421	-0.0367838718430857	1.13591363630998	-0.405273049941204	-0.737825867019561	0.585458105825906	0.694512750453793	0.495332528793151	-0.780288320989573	2.73662859263578	-0.150691237333201	0.0890376280261543	-0.34613854323598	-0.21431368795528	-0.476188691495412	-0.558491899099753	-0.287854570214841	-0.552194463818522	-1.17046219617065	-1.25652762143355	-1.17301491745826	2.15469899548067	-0.404707908102416	-1.02107065381431	0.968175574414025	-0.549364941342294	-0.15105798935585	0.248303651719219	4.22075373382734	0.0080319129925155	-0.0258119117736342	-0.422474643947241	0.45840669641198	0.52079671977073	-0.967370938757999	0.238073325555706	0.0834647022758165	-0.0749327381095622	-0.0965055340517569	-0.658756196791484	-0.602369265931936	-0.812009005680134	-0.71120805943886	-0.124658652378503	-0.301069026705243	0.295383484060399	-0.331485461892869	0.941718714758488	1.19389504822687	-1.09368972393677	-1.05704927879066	-0.974913272902815	-0.071133066191316	-0.227545796025788
TCGA.18.3417.01	-0.464210201815061	-0.730159614275381	-0.276240456160073	-0.563087747031464	0.242053816181255	-1.15119694331277	0.937622372127916	0.54965000023356	0.685476929072462	0.27226141440333	-0.223159686053449	-0.402670558761496	-0.318514817661358	-1.34948883534359	-0.201024003110203	-0.233447054803875	1.34468348310855	-1.16013988703293	-0.737858897782989	-1.4079830803127	-0.0832622802621719	0.941426816730959	-0.720807328041308	-0.688766649754937	0.0276644426607901	-0.774362637784268	-0.69523465463553	-1.03632127313306	1.71925576955479	0.278290127757706	-0.946438970672098	-1.33729920705484	-0.959407079254655	-0.494837314107509	1.5112569076232	-1.77754807347211	-1.32710429051221	-0.108758494881454	0.712388338952099	-0.48383106707716	-1.12348626716531	-1.45370698577168	-0.793093495607422	-1.16703438118265	-1.46683144888785	0.258954083223976	-1.26908519170106	-0.889112475521079	-1.22613088016649	1.58884351305105	-1.78114140623646	-2.01768813089702	-0.226062123311464	-1.32582801532466	-1.24690338372846	-0.95512008942895	-1.22407256526805	-0.908643350794534	-1.6494903970824	0.703711916500836	-0.487057161073633	-0.789953008453663	-0.968592954814478	0.13941917817442	-0.960523645318524	-0.564036232401641	-1.77369455109396	-0.898016562465666	-0.414698174104912	-0.88318049794302	-1.14528517311515	-0.794354857038055	-1.33599489692629	-0.715410663915951	-1.22372508321127	-0.965417093201285	-1.17709313270102	-1.36525815613448	-0.724264812534434	-0.376926154312155	-0.152284304025766	-1.10004447369771	-0.745165169249292	-1.05222904112806	0.089509292788995	-1.38009760252073	-0.710126971026945	-2.01341989115798	-1.31162962322211	-0.62547882435676	0.871935934912357	-1.39622223752321	-0.569571413351925	-0.478967434574875	-1.69808733394225	-0.975280620599612	-1.64327987162329	-0.255002169151798	0.0512230974016626	-0.810496296482262	-1.03778405780469	-1.77931261259822	-1.22494304268066	-1.4890427537959	-1.44985164947539	-0.784633850148891	-1.77054697289729	-0.43286284247944	-1.05680819906103	-1.202595892272	-0.823912808927077	-0.77713069744469	-0.845165780439861	-2.25892569065151	-0.290529508399517	-0.879682326988798	-0.824456575320064	0.628882575997927
