DEXI	PRCC	STK19	DDX39A	RPLP2	SCAND1	BRK1	TMEM179B	VPS72	CD2BP2	FIBP	KIF22	EXOSC7	H2AX	PRPF6	SIRT7	ALYREF	SART1	FAM174C	ABHD17A	HIKESHI	PSMD13	THOC6	CDC34	SMIM19	LMNA	EHMT2	AKAP8L	PSMD8	PPIE	PRPF19	TMEM259	DGKZ	PABPN1	THEM6	RBM10	AP5Z1	GTF2H4	SLC2A4RG	PQBP1	NCBP3	PRPF4B	DHX15	CWC22	PPP4R3A	PPP4R3B	BCLAF1	ZC3H14	RTL6	COG6	GPATCH8	SETD2	SDE2	UBE4A	SOCS6	ZC3H11A	DDX42	FBXL4	DDX46	TCF12	POLR3B	TAF5L	ZNF217	NCAPG2	HELQ	DOCK1	RBBP6	ZNF160	CSRNP2	RSBN1L	FOXJ3	GNAQ	ERBIN	PALB2	YLPM1	FBXO34	RBM27	EPG5	ALMS1	MAPK14	FYTTD1	POLI	CWF19L2	SCAPER	SIK2	SMC5	ZNF621	PRPF40A	MRTFB	MAPK1	TMEM209	THRAP3	API5	RSRC2	TAB3	CMTR2	HP1BP3	SF3B1	PRKAA1	CBLL1	CPSF6	DDX17	CDK12	CDK13	SON	CDYL	MED17	KCTD20	ZNHIT6	TRIP12	RBM26	SRRM1	ARMCX5	EPC2	HBP1	RALGAPB	KAT6A	speckleScore
TCGA.3B.A9HI.01	-0.125526500861294	2.23823323691299	0.689115532593833	-0.318443495904579	0.460950385016663	-0.12935850342745	0.955614413914522	0.10933369130858	1.23613130425464	0.499851173561816	0.249778342839562	-0.0749654753461056	-0.0946468689856355	-0.783402398364172	1.13239707738913	-0.102770374945437	-0.175998203736367	0.11174512266004	-0.061736918930245	0.197709326974915	0.271179288675468	0.249816253587052	-0.189550562811547	-0.207827919551443	0.293253277792302	-0.00399620972393923	-0.573212617471668	0.269436797765831	-0.334458440206157	-0.160084570242582	0.356275656724352	-0.389260488231177	0.189142488246214	-0.768975848893342	-0.867391663361935	0.0431843586892382	-0.045000855723726	0.207812035671647	-0.45116608111843	-0.106256845264842	-0.89099410146683	0.24574324486732	-0.969670822550451	-0.0718101288305578	0.564536185588186	-0.284777660027556	-0.357281872827864	-0.405025781631881	-0.45646989543613	-0.112347228688883	-0.817381155212473	-0.113980717228469	-0.506908494123918	-0.647426629910127	-0.0872133678817722	-0.258545670492442	0.395600293116658	-0.496034823978844	-0.415633989261028	-0.472821843130563	-0.129433133350216	-0.288396156586433	0.315419550640373	-0.239409797378657	-0.0279367350610893	-0.280533477090034	-0.00803154688887772	1.22216460582142	-0.366870667785622	-0.630932233414642	0.0914849425315446	0.454653047841168	-0.335841511931355	0.216143948083972	-0.112868866984007	-0.278899544349297	-0.519832458855216	-0.0641849564592539	-0.872833283435768	0.768226094355246	-0.690596181320158	-0.177452880102498	0.0914767353620464	-0.510995308707786	-0.228475303494426	0.0283487552143466	0.0582652039202142	-1.38479943067664	0.361525347898261	-0.723605320760259	-0.709775490559602	-0.289834058355835	-0.665455147573637	-0.038239576634184	-0.581745151693642	-0.515404745261866	-0.811751978110844	-0.73959785529869	0.00790044158175602	-0.119762333267373	-0.290260240838257	-0.579315848298601	-0.955767437581844	-0.286662658778875	-0.261712754560858	0.262189422953202	1.86634376109259	-0.194695038913729	-0.313374093900434	-0.213159037643938	-0.167926968865572	-0.941289755010076	0.813684590229811	-0.305732798388086	0.59177924379842	-0.56989362037638	-0.246654531514096	0.311530738411488
TCGA.3B.A9HJ.01	-0.195043647072086	-0.479618662228978	-0.462089590670968	0.868225341817626	0.206040235965433	0.301806388712386	-0.260116958985339	0.216478404848774	-0.724399333788898	0.163684851736611	-0.238172348131337	0.0486206172773927	0.0333774603084802	0.260400530968203	-0.1103003159044	1.69959444865933	0.00321014963588815	0.322763694714019	0.224038518040952	1.05485003757673	-0.264177215099431	0.17718261654559	-0.110740779833741	-0.469748861076474	-0.578332737533053	-0.928692120582454	-0.196069148458279	-0.107768037332927	-0.631210215531361	-0.067818239414742	0.230701373980294	0.0456219317041668	1.98937873026973	0.276809865430337	-0.127420744993961	-5.75511991990029e-05	0.104535129509227	-0.200091073681471	-0.88111962994795	-0.359726311333097	-0.0394625626197972	1.27971487903418	-0.158735667313269	0.222702396539885	1.31498258189746	0.129164947156606	0.114133302892705	-0.695436677339145	-1.0075040224906	0.0204705059341609	0.22883182893743	0.236631670506624	-0.0377058678209918	-0.327517460070512	-0.982523026746962	0.209437146586295	-0.0282855664159135	-0.647135681089007	0.0371820324517496	-0.692713200039311	-0.0665884739135233	-0.149514388949206	0.610105725113326	-0.529218228124182	0.543411090649628	-0.945303361810428	0.0321790118870209	0.0622152725233307	-0.765390397280865	0.246229348083103	-0.518087298742057	-1.26584939382727	0.278562747734123	-0.379751878379173	0.233962107829006	0.118495353782946	0.0818814300102066	0.169275596432489	-0.552548763178133	-0.15093294114955	-0.28222409928396	-0.174295390943622	0.640657314050283	-0.563910970164299	-0.536756050443318	-0.134519848757555	-0.523303203103367	-0.0873943397993519	0.003094043361971	-0.630856966390766	-0.153677129784056	1.16366710567179	0.296977939945921	0.318612827569319	-0.369480755734854	0.889493038208075	-0.340293738906228	0.747151075184311	-0.458883425577896	-0.0262873680650978	-0.112815748793841	1.14375590277125	0.471553119613477	0.180384839703638	0.379212572537546	-0.39063132442849	0.479618720411078	-0.389955823949237	-0.581678177172288	0.642622617547566	0.780838351839137	0.296092675541408	0.118336475348163	-0.212916701640204	-0.527200844514608	-0.251885731431053	0.22908326732587	0.0434424640650052
TCGA.3B.A9HL.01	-0.123293606758977	0.233674462565742	0.17150058945968	-0.69099565504059	-0.0431849487227193	-0.0646586762747467	-0.358849005630113	-0.20266804139107	-0.950625457159796	-0.528594514330208	-0.0160235097966604	-0.354088368293932	-0.0105336245765494	-0.529798749569201	-0.945285787073316	-0.963352109113738	-0.301128099189261	-0.395994599055903	-0.539830647277678	0.074021381333655	-0.327435532063214	-0.450696945652905	-0.298408927799612	-0.452338773079615	0.195916740351236	-0.0919000242877633	0.470295006945856	-0.540805151093372	0.221914136724814	-0.434963797142512	-0.0173964832663662	-0.539424454395858	-0.290573534002173	-0.932043990377428	-0.922806161425468	-0.616562382322056	-1.06201319207224	-0.159159700814787	0.0552658629831876	-0.53291981663395	-0.326689700744204	0.529558139141594	0.289568990849085	-0.674185496880561	-0.25714981725033	-0.0864276369577479	0.447860899763861	-0.475406435931955	0.446737986260931	0.0268425711634522	0.0990496327029191	0.532357530214218	1.06510976126065	-1.20005775629296	0.0103480929582181	0.544315426211854	0.659679295472446	-1.03004125426519	-0.450497041322146	-0.301484908367984	-0.0544990808547473	0.610403119887175	1.06797963008985	-0.145928737846487	-0.328754807152154	0.954853859561954	0.761683748748996	-0.295353487571341	-0.187305473467198	-0.282113891331991	1.19464213868568	1.2078341276583	0.264222089428949	0.265724811906832	-0.31296438714154	0.0448250113961081	0.33137100589318	-0.432533515153934	-0.370339124627817	0.883836666600541	-0.353254956422116	-1.03926429720275	-0.83549054168295	-0.774983568398935	2.34386513529592	0.290695897627367	-0.16223050017094	0.641579243640218	1.49263165812849	0.737745890298342	-0.208177010679312	-0.313315781094893	-0.472848121734265	0.505638033588566	-0.597521262752444	0.0969614056684837	-0.206346087209739	-0.501639039145769	-0.063684506204061	-0.297356934327547	2.09198102256582	0.627963100949978	0.539372031431867	-0.218785750392908	0.00673246222829843	0.269042879646623	0.580553318619663	0.761019173896823	-0.00377426216823669	-0.0151056722962318	-0.178093033017802	0.0436126837758875	-1.23464422170039	-0.255074576052216	-0.625738702203108	-0.105401207600392	0.987500308346124	-0.443088778054392
TCGA.3B.A9HO.01	0.680424945839407	-0.719753466559522	0.182412869721764	0.78795224769219	0.909668731807133	1.31630418502431	1.19844741022171	0.841303615221715	-0.00028187427392947	0.832462116293137	0.499966403164741	0.0926131544071629	1.05928888980666	-0.183510106617543	0.348271836211418	1.20080848705586	0.260080128917463	0.444758036640877	0.276842011386859	2.01267691581016	1.00928788987893	1.19900536351296	1.93169465980841	0.41395350869959	0.576837098782063	0.184927337912833	-0.0751705404749156	0.100592145251266	0.593530652510572	1.01672494887457	0.631750648969007	-0.137810958185619	2.16859559978286	0.134543731479085	0.570861035026386	-0.457745042548871	0.540650154905691	-0.280244687300286	0.798781684175669	1.58710614643342	-1.3351470738052	-1.13393189500866	-0.942485069695006	-1.00651336172049	-0.399724814653738	-0.964639323995434	-1.05816355425127	-1.19346610581493	-0.751730944991926	-0.539409793359906	-1.36931546748241	-1.08902462475296	-1.49908658247333	-1.30039784425307	-1.03842927093001	-1.43920111285445	-1.0417173549721	-1.18891638856283	-0.970103107562494	-0.973345601615113	0.177574216186085	-1.04772498771757	-0.667234986916194	-0.973242973184496	-0.572824001556252	-0.553111577433659	-1.68125835660319	-1.22776063926543	-1.07052477325999	-1.2231487231829	-1.62313501715541	-0.792871809157612	-1.21424401260777	-1.1061926257228	-1.03217792605048	-0.464097480153584	-1.34684634545294	-1.26428595759107	-1.34880791730331	-0.567099580572785	-0.932622204251703	-1.36522927203847	-0.881765895518822	-0.947127534967043	-1.03434671889767	-0.317996112262825	-1.44668390140088	-0.855877740882927	-1.3020693068429	-1.43781908102515	-1.32491088295344	-1.5581562331585	-0.739876761068197	-0.611781872860523	-0.751498418204455	-0.903110720444124	-1.33291962575592	-1.18366972199369	-1.17497020800101	-1.03886591905013	-0.027525075438648	-0.543935482496518	-1.58595791432622	-1.41837698666201	-0.935415671525713	-0.427233523604981	-1.3730320594717	-1.21443329261574	-0.954558729303553	-0.732048668421737	-0.917663517373283	-1.18354633912352	-1.25538823043236	-1.18517494330007	-1.17045406149331	-1.11213301466617	-1.27532967423298	1.64342000416116
TCGA.3B.A9HP.01	0.226374127567771	0.264786348427237	-0.0753565292965542	-0.457707834778568	0.448176338586375	0.20135112439171	0.364696799789378	-0.505508141734169	0.981911581290534	0.183252507999631	-0.0915601504140331	-0.856871459846795	-0.0754479164838969	-0.470820766681645	0.5506510231362	0.275097382468035	-0.366205565499001	0.173594883958499	0.187401228642231	0.639453767139117	-0.0263671383744943	0.0585501769679635	-0.57966275215164	0.412102256809841	-0.599819048565539	-0.0984185569335808	0.186315257996432	0.348345329129677	-0.374732548967216	0.280159058180991	0.0739662856270859	1.04383048085786	0.0054845893140633	0.029533401009112	0.637907611270205	0.430457263035618	0.0314135694006534	0.744134181303193	-0.0011368470615651	-0.141896972990818	-0.91058464013994	-0.0784416759219129	-0.522750295408153	0.0541263559416954	-0.886749894799768	-0.0422107649582694	-0.332058498512826	-0.86760653472644	-0.343047341207244	0.166443611638601	0.0691746029856857	-0.219818343384003	-0.0518211225200992	-0.140639826203807	0.0317140195216091	0.850090209773618	0.650238630449449	0.402897117063291	-0.475629881412519	-0.550847240068774	-0.079541226093108	1.01861455659039	-0.814042259116996	-0.832469276381304	0.230150193511596	-0.799888055530447	0.869743131505933	0.73851891550358	-0.365159954998931	-0.108288470957948	0.232767328616718	-0.923039844675225	-0.881251271084162	-0.0945084315476001	-0.396662003168137	-0.659362352848921	-0.761317361177828	0.653110983491923	-0.175014739237079	0.769727303658144	-0.68332450162752	2.17184113628298	1.02264113272026	-0.0334678583916506	-0.29458251228198	-0.0837994012243714	0.618342463208268	-0.236399471502893	0.160201708657433	-0.860614683588005	-0.56701991726844	0.832664870885275	0.268002754604853	0.139798606367942	-0.392015745729325	0.491823293910964	0.0712353643321166	-0.173153601056471	-0.209528419068471	-0.53638045878555	-0.255414139000289	0.864004079492492	-0.595611625171387	-0.202211677882808	-0.438599566910107	-0.473303982488534	0.498992346331904	-0.186275537173665	-0.667057008546959	-0.315059749682683	0.133147022748677	0.335677372180835	-0.10494804791812	0.271517163717862	0.495548994091067	-0.49429027524211	-0.493097090120828	0.172814447015055
TCGA.3B.A9HQ.01	-0.200464109948145	-0.835273251453942	0.552956621550983	-0.873642465728073	0.0139443768897696	-0.433083069571886	1.03255104198674	-0.566103003902214	-0.761763840479975	-0.222779627269687	-0.505404371659915	-0.263931988553738	-0.624122687962645	-0.669754324995918	0.247046851647692	0.383120166996604	-0.0418750014231047	0.19265742393479	-0.515243591345255	-0.536129081640754	1.0186516814215	0.070629637123887	-0.949213140425094	-0.449021080086187	0.139858252416464	-0.767545933026729	0.00448915829863886	0.17594734212823	-0.818646552790833	1.94192081010187	-0.749150455546339	0.3928252455098	0.0358906111496269	-0.0103762405283679	0.553950603797458	-0.424507951242345	-0.424398775817635	0.405860646041606	-0.333761225295888	-0.109226855908674	-0.525102521406363	-0.851849736703906	0.135942277802606	-0.411949060679146	-0.190436021018235	0.928642335541703	-0.53167718470479	0.198494925116306	0.927592666274729	-0.64999889010767	0.0274551268575919	0.288555403400686	-0.195794885513757	0.784246090560229	-0.668196734793868	-0.319954309617133	1.17550543149773	0.74641169046335	1.65356569483203	-0.121319896851556	-0.145430113443446	0.610937931658606	-0.401519109812213	0.0386723500554171	-0.044186459640449	-0.781872771588576	0.0458942412369398	-0.661193989103436	-1.08289344144158	-0.165196971970427	0.694865613235911	0.477259471203947	1.06192120765427	-0.445312972567413	0.205098905554251	0.241676122691819	0.365234921198003	0.152815787667459	-0.34443633282556	1.7077387350598	1.11838315205328	0.00500448992181777	0.384724715278847	3.67764614073761	0.20164415944754	-0.172929219387771	0.430225671678957	-0.277983651506027	-0.819405727898309	-0.315372429005186	-0.983326845474374	2.15787007409761	0.785527042595954	-0.749390969030754	-0.110979063144679	-0.129118543795721	1.13972566313494	0.231276687480658	1.66503873399421	-1.08026239468386	-0.427558505863366	-0.18009335566334	-0.187647347927738	-0.689759572106173	0.081871829033375	-0.944692197523491	-0.12841797790084	1.6454811140029	-0.167579016833097	0.908900831869445	-0.782909753759706	3.01795400966693	-0.326295097535435	0.315133026608723	-0.517775614513685	-0.472610500805668	-0.352368736228551	-0.277365438913424
TCGA.3B.A9HR.01	-0.764327180280895	-0.965904523766803	-0.364395215701951	-0.723173644627077	0.457862467626678	-0.287569399426786	1.22097663375753	-1.19136851888854	-0.669533280017979	-0.0933350715097137	-0.231349514516428	0.0926026650087056	-0.465996137376364	-0.666104299885684	0.216552591788338	-1.23758687331485	-0.891380179451521	-0.250719119888095	-0.717614239000264	0.183417704852996	-0.744848332680934	0.225589126272631	-0.808351630518789	-0.125738418620015	-1.7030364766073	-0.492947488440508	0.424350730544205	-0.0500569841149591	-0.106661880896814	-0.43374500603585	-0.465385064606561	0.0631092422699265	-0.73703516674723	0.643039517186035	-0.373726101211616	-0.0873030848358978	-0.851283800791006	0.378754513087851	0.177355329274563	-0.870276852566622	-0.614269507319501	1.82999462809737	0.628231543935605	-0.284804259052136	0.683428503711787	-0.921181609250375	0.54876399130865	2.74253790593728	0.519883035496905	-0.453802482235947	0.96244854807856	3.34186542452475	0.729352945551497	-0.473657943018854	-0.0055103073256674	-0.207870421710485	-0.785993341161664	1.34028048217312	2.59813983114487	0.630978496143369	-0.124477688533519	1.64609497201362	-0.0880261904415427	3.67337094627619	-0.954327484010553	-0.208858657722071	1.2245467634956	2.14693230626127	-0.627574229938043	1.3301249343706	0.607390399143874	3.99423192882909	3.0539979868908	0.562275371279046	1.58529678826565	2.19567296928708	1.80217654507889	3.23043588415709	0.0484793489501928	1.51612507787475	0.194300821464034	1.50119376845181	0.665060243084498	3.10777624236469	-0.4257797613593	0.53276652090011	0.912544789632798	0.383330823210493	-0.0124998733421384	0.266520445077337	-0.157934088100579	0.292504600871236	2.53705152546946	-0.962188153312191	1.95295927115962	-0.538323949536238	1.43180509126092	0.782933340200088	3.00681662334571	0.907683897057734	-0.0238940454435637	1.90630893093183	1.27161643246721	0.425117246875934	0.120873916757371	0.698135332144623	-0.866673234424547	0.441951407157035	-0.362630716410167	0.41364615143837	-0.354004400640889	0.585694316155458	-0.668985749196465	1.49016170369498	1.7974444760786	1.78450391961952	-0.847869249291223	-1.15831652284853
TCGA.3B.A9HS.01	0.206308548987497	0.233004558605164	0.101947802769796	-0.0315499992385217	-0.140873869479813	0.339354206718055	-0.736744450080965	-0.904118027343367	-0.498089124511838	0.189173782740544	-0.379549333132585	0.251181390885641	-0.316288361474075	0.657853035420735	1.20874533508721	-0.669647022358567	0.0238494653801865	-0.656069149115051	-0.0793377017404493	1.16142038097825	-0.913108355632332	-0.571900789227586	0.298942129252512	2.72869438983518	-1.31492866832823	0.72618458423092	0.0670233607615027	1.18623793830634	0.0733848597665164	-0.967331300290549	-1.09934798991287	2.2951629602634	0.024785613459384	-0.391559249023812	-0.0122861560612772	-0.797864929303489	-0.382741039854034	-0.462829163948841	1.50362817531633	0.00739365818612414	-0.466927728919309	-0.0577803870707174	0.617004703439602	-0.327095348968648	0.557855227530486	-0.249323401017929	2.68981495698742	-0.29381786164813	-0.238375982981838	0.196139513454457	0.479845417847807	0.38484624523737	0.903649046394066	-1.13969880061614	-0.345211859400251	0.609319357456239	-0.473896756332657	-0.631725215871205	-0.232480807165417	-0.3381804569506	0.00500252591324282	0.0699662059393667	0.903340481882422	-0.172285870038866	1.39072262794267	-0.34290669771218	0.249414737366892	-1.48391611703543	-0.0494368156344076	-0.0457322541299816	-0.348425044709643	-0.273548558646926	0.246309544934801	0.324596933522407	-0.475199400320465	0.412491673403578	-0.249806394295217	-0.483171914988587	-0.546288088402761	-0.0967148470239448	-0.401602260046001	-1.40729768207966	-0.924524536523949	-0.551374877074519	0.711834310469061	0.153651580367303	-0.852052392548711	0.104474485138189	0.337712583472359	-0.610634649794734	-0.329288949481269	-1.00069717827602	-1.23517181789726	0.880214148923326	-0.181725386231228	0.981562828387699	-0.773689982556105	0.0297690839548108	-0.242450086517187	-0.326602741498302	0.397083311052675	-0.172351005319311	0.391517778337306	0.374952232007693	0.454692857069802	-0.513701050069587	-0.659584954460734	-0.359211207222889	-0.267753348621268	-0.158685873478992	0.36777838491709	-0.150352329757306	0.188700302003434	-0.343310388239185	-0.195384798186421	0.14506834212003	0.225358357838867	0.116935960415175
TCGA.3B.A9HT.01	-0.467392889126861	-1.00957710888915	-0.900044502707291	0.0305559165642099	-0.238385848575003	-0.480771666248426	-0.271067586898774	-0.0820339956044909	-0.651475831669619	0.353374783392547	-0.210264334479582	0.545335591822728	-0.0577260556543013	0.246260578144578	-0.829100018763442	0.651360550485092	-0.0742142427591291	-0.257904534387948	-0.627599853693488	-0.799602485494663	0.0368489993481062	0.251234959240599	-0.524523503800151	-0.724223193876446	-0.963565565872827	-0.0588605261595684	-0.81087829151385	-0.730543001961548	-0.184551350626874	-1.01466516714721	-0.201568135998896	-0.728107449605387	-0.0842523250053893	-0.480360753212067	-0.713161963396353	-0.766517474303063	-0.772793872868785	-0.246553713151761	-1.08139098622736	-0.324657339500166	-0.576080552208754	-0.00300869379339813	-0.00424535115171241	-0.209019712049256	0.0881288000757922	0.504624742454464	-0.348752553784095	-0.0290164214535212	-0.196035661404633	-0.973610629473254	-0.591310576979083	-0.741434886598446	0.623449542891895	1.12355280274974	-0.25109563526374	-0.538681035069239	-0.489084426188404	-0.538322848855963	0.312389818191982	-0.129777934460034	-0.157217527923894	0.0520827159133855	0.423126839414041	0.595354460036891	-0.513446798712676	-0.623389281667421	-0.2225138361735	-0.0453650044646394	-0.412694865527844	-0.396856842691259	-0.733205816419778	-0.9121363045671	0.0647275983391923	0.871159296518119	-0.164565565229884	0.149388541120002	0.363146907889444	0.474957759211605	-0.078220973474077	-0.620130671993773	-0.023168381521881	0.170020755506158	-0.228047205422735	-1.0662881296993	-0.207059389105442	-0.202759255467431	-0.837770511075385	0.727461722621052	-0.493958054087482	0.340447808143851	0.590012504981275	-0.244039994605422	-0.823931041399637	0.043569869660944	0.115024996423415	1.28296684411203	-0.336755771145646	0.209580915433522	-0.441600707750563	-0.340075199036621	-0.236524623407884	-0.258560183109405	0.22428485139046	-0.439478185635605	-0.465378104512795	-0.49053848451191	-0.0108243235418199	0.0856900436346793	-0.964617818218676	0.890722899304162	-0.203141096316841	0.000227856259075089	1.43168279558732	-0.92992036128718	-0.488915530281926	-0.454095064703886	-0.463550917048926	-0.259354428746637
TCGA.3B.A9HU.01	-0.258200164469	-0.487245261164798	-0.751763831698054	-0.443082422871987	-0.370939126081643	0.103384708891376	0.205630462366397	-0.280345309816321	-0.417565190763333	-0.268881914270134	-0.712026015187123	0.128497386529467	-0.555833112015005	-0.0898988257207999	0.050915802794957	-0.260639794300847	-0.168924331673536	-0.181092551949877	-0.376231411128865	-0.0379417531804544	0.145966696287801	-0.456753727481511	-0.410207918882869	-0.417778604373783	-0.548105618473534	-0.520537353093302	0.140294471559141	-0.0926765764949663	-0.222920202872977	-0.00812234847623143	-0.629588445213202	0.00331594144507809	0.364277101459331	0.0370355970526023	0.701490011796255	1.28646250969911	-0.996668780428276	0.570066099266539	0.159519739598678	1.54781062099196	0.186198740220529	-0.0749716680248406	0.346223721234083	0.203550348115414	0.304098551768996	-0.722460083694361	-0.972726449543999	0.448433096861415	-0.115237967114774	-0.886951408124623	-0.346436676154763	-0.365129977428452	0.463562286706426	-0.3376670680462	-0.533935617836973	-0.462042703534848	-0.170662595793989	0.778392854538909	-0.176436485814272	-0.447192227085705	-0.204255225119515	0.628986867052728	0.121739953208286	1.81906130848724	0.0173392947200388	-0.772327380940147	0.583437718826375	-0.314694637969001	-1.19952015235679	0.841557257664173	-0.344238573506245	-0.3000642695857	-0.222576868095118	-0.11985322351471	0.354858664311868	0.056782246480675	-0.640406823077551	0.256130656609334	-0.898436042900547	0.712559158693122	-0.405263644434566	0.210518744753039	0.288542619357963	1.33103654258309	-0.0410131895179037	-0.219304615248946	0.394452642470104	-0.518997416447274	-0.464524198058982	0.116660631157972	-0.411110047839846	0.728899044013193	-0.0575937340546046	0.830672871622819	1.42690398108458	-0.958443865719363	0.347812148398481	0.32122441244572	-0.5845159350086	0.310166697791025	-0.389494794673948	0.567667835627698	0.524609169448587	0.150498821907277	-0.149996214833179	-0.312868040975543	-0.244126514363755	0.0923405543176548	-0.699101069400807	0.421589143986909	-0.257793888276235	0.316817463381961	0.0409306771610695	-0.0197332281926628	0.351368448671549	-0.439977247518479	0.209392185977913	-0.116916814523923
