TCGA-AB-2803-03	TCGA-AB-2805-03	TCGA-AB-2806-03	TCGA-AB-2807-03	TCGA-AB-2808-03	TCGA-AB-2810-03	TCGA-AB-2811-03	TCGA-AB-2812-03	TCGA-AB-2813-03	TCGA-AB-2814-03	TCGA-AB-2815-03	TCGA-AB-2816-03	TCGA-AB-2817-03	TCGA-AB-2818-03	TCGA-AB-2819-03	TCGA-AB-2820-03	TCGA-AB-2821-03	TCGA-AB-2822-03	TCGA-AB-2823-03	TCGA-AB-2824-03	TCGA-AB-2825-03	TCGA-AB-2826-03	TCGA-AB-2828-03	TCGA-AB-2830-03	TCGA-AB-2832-03	TCGA-AB-2833-03	TCGA-AB-2834-03	TCGA-AB-2835-03	TCGA-AB-2836-03	TCGA-AB-2837-03	TCGA-AB-2838-03	TCGA-AB-2839-03	TCGA-AB-2840-03	TCGA-AB-2841-03	TCGA-AB-2842-03	TCGA-AB-2843-03	TCGA-AB-2844-03	TCGA-AB-2845-03	TCGA-AB-2846-03	TCGA-AB-2847-03	TCGA-AB-2848-03	TCGA-AB-2849-03	TCGA-AB-2851-03	TCGA-AB-2853-03	TCGA-AB-2854-03	TCGA-AB-2855-03	TCGA-AB-2856-03	TCGA-AB-2857-03	TCGA-AB-2858-03	TCGA-AB-2859-03	TCGA-AB-2860-03	TCGA-AB-2861-03	TCGA-AB-2862-03	TCGA-AB-2863-03	TCGA-AB-2865-03	TCGA-AB-2866-03	TCGA-AB-2867-03	TCGA-AB-2868-03	TCGA-AB-2869-03	TCGA-AB-2870-03	TCGA-AB-2871-03	TCGA-AB-2872-03	TCGA-AB-2873-03	TCGA-AB-2874-03	TCGA-AB-2875-03	TCGA-AB-2877-03	TCGA-AB-2879-03	TCGA-AB-2880-03	TCGA-AB-2881-03	TCGA-AB-2882-03	TCGA-AB-2884-03	TCGA-AB-2885-03	TCGA-AB-2886-03	TCGA-AB-2887-03	TCGA-AB-2888-03	TCGA-AB-2889-03	TCGA-AB-2890-03	TCGA-AB-2891-03	TCGA-AB-2895-03	TCGA-AB-2896-03	TCGA-AB-2897-03	TCGA-AB-2898-03	TCGA-AB-2899-03	TCGA-AB-2900-03	TCGA-AB-2901-03	TCGA-AB-2903-03	TCGA-AB-2904-03	TCGA-AB-2908-03	TCGA-AB-2909-03	TCGA-AB-2910-03	TCGA-AB-2911-03	TCGA-AB-2912-03	TCGA-AB-2913-03	TCGA-AB-2914-03	TCGA-AB-2915-03	TCGA-AB-2916-03	TCGA-AB-2917-03	TCGA-AB-2918-03	TCGA-AB-2919-03	TCGA-AB-2920-03	TCGA-AB-2921-03	TCGA-AB-2924-03	TCGA-AB-2925-03	TCGA-AB-2927-03	TCGA-AB-2928-03	TCGA-AB-2929-03	TCGA-AB-2930-03	TCGA-AB-2931-03	TCGA-AB-2932-03	TCGA-AB-2933-03	TCGA-AB-2934-03	TCGA-AB-2935-03	TCGA-AB-2936-03	TCGA-AB-2937-03	TCGA-AB-2938-03	TCGA-AB-2939-03	TCGA-AB-2940-03	TCGA-AB-2941-03	TCGA-AB-2942-03	TCGA-AB-2943-03	TCGA-AB-2944-03	TCGA-AB-2946-03	TCGA-AB-2948-03	TCGA-AB-2949-03	TCGA-AB-2950-03	TCGA-AB-2952-03	TCGA-AB-2954-03	TCGA-AB-2955-03	TCGA-AB-2956-03	TCGA-AB-2959-03	TCGA-AB-2963-03	TCGA-AB-2964-03	TCGA-AB-2965-03	TCGA-AB-2966-03	TCGA-AB-2967-03	TCGA-AB-2969-03	TCGA-AB-2970-03	TCGA-AB-2971-03	TCGA-AB-2972-03	TCGA-AB-2973-03	TCGA-AB-2975-03	TCGA-AB-2976-03	TCGA-AB-2977-03	TCGA-AB-2978-03	TCGA-AB-2979-03	TCGA-AB-2980-03	TCGA-AB-2981-03	TCGA-AB-2982-03	TCGA-AB-2983-03	TCGA-AB-2984-03	TCGA-AB-2985-03	TCGA-AB-2986-03	TCGA-AB-2987-03	TCGA-AB-2988-03	TCGA-AB-2990-03	TCGA-AB-2991-03	TCGA-AB-2992-03	TCGA-AB-2993-03	TCGA-AB-2994-03	TCGA-AB-2995-03	TCGA-AB-2996-03	TCGA-AB-2998-03	TCGA-AB-2999-03	TCGA-AB-3000-03	TCGA-AB-3001-03	TCGA-AB-3002-03	TCGA-AB-3005-03	TCGA-AB-3006-03	TCGA-AB-3007-03	TCGA-AB-3008-03	TCGA-AB-3009-03	TCGA-AB-3011-03	TCGA-AB-3012-03
BARD1	27.0921390487434	264.351762216237	224.484609671309	351.519466749484	219.917317128172	48.2796359419281	73.660287386105	140.996727842377	243.370499163303	107.269200799485	223.485254285549	28.389476124129	180.741650300037	133.18581622388	112.572596919368	254.970250833531	181.410506031572	103.3696070519	126.007472254857	176.906785753948	203.960384036158	150.223643703988	200.07078063968	188.27350172332	62.8863185281254	104.256115356605	283.619645029945	119.351017226071	89.0367392239324	138.187667202872	243.993137803929	122.316170638155	176.078822092422	70.4329770736024	251.558879056102	176.085905553147	136.248753081294	211.999692111279	190.621583853876	150.463185769822	96.8454659009213	427.485737730688	58.5265321904943	128.1407722595	161.506722370104	224.135781808817	39.961449458109	194.655698467431	89.6592435663793	103.489707689246	268.294648927664	219.271413005796	47.0606942026098	171.599289882768	125.672936756258	97.4944644442982	160.764048173023	140.537908782777	201.795892210427	251.636592410893	116.307956117631	177.341219140121	178.303713042878	205.37707912619	200.824842382808	98.9512365171882	134.84273619648	206.138857051723	141.547769212941	154.529460550332	153.071176957041	231.744673390822	138.587410214761	278.263354767922	84.1694895287868	180.970637076039	149.232350884148	384.017710639684	137.449657745061	119.132378055837	62.8457952697987	154.759499256959	247.540306492306	146.671942810928	222.825284558915	63.6421892377731	271.234469110486	156.77459418887	211.350469123768	197.052750604376	147.888748643899	389.736175019829	178.956109458974	240.042754998092	131.189582212937	143.870799493684	303.371724074009	119.778026043659	183.671891145782	221.744160128526	60.6501934350681	171.548908984347	94.4120286039124	164.525203109325	247.389571266535	217.618871715129	171.467826997159	153.188568223925	133.594342624297	219.367278006814	105.598414526872	157.315754038833	228.232686943269	88.3422177124699	236.737445262136	174.991092389991	167.964498839774	301.480129574914	75.162556137494	227.149397386365	113.261151710683	195.670225274933	222.226585268414	218.385825784114	218.045570952328	134.504424444702	133.877466535182	395.024498392888	225.9128767302	414.347245546704	157.682821186543	166.359874294826	166.188224706249	108.319762740519	183.698642555544	93.4402651978502	193.28405915302	175.589271161984	171.261578339462	112.860024915911	167.857422416325	238.264887478616	4.17430086571468	157.700150381287	124.878388688095	199.023394211667	77.3960309016242	99.4618203180987	234.122169510257	121.632740999941	83.0916476297966	29.0924108269528	42.1297650167816	182.852025177829	178.929352894199	186.321715601076	261.300729711486	169.543817877596	138.031552239807	238.837365183592	229.469900217103	222.932923461175	45.6555276954968	213.915050480744	121.700611715012	173.576654430233	74.7523788170431	204.338543352651	150.929654375923	234.838446535326	242.955923667217	167.185821307635	67.4538657123358
BNIP3L	1473.37798074699	3633.6037111543	2190.3065766692	4260.63944718413	2428.98337305042	1791.31442088797	2332.32384977202	2341.11617919597	3049.86873480071	979.401251988678	2319.04648944839	2259.77131630216	1246.84376486911	2186.85038717612	1097.46717358773	1231.37472631798	1934.62807883135	5413.85612034566	1501.0100220341	3007.82371165124	2056.69872835406	2341.43184239234	2348.97048875384	1537.10457253341	1221.34445950927	3858.93289500487	2060.5941058704	1410.88234255304	2191.81167342699	2602.37392701047	2582.36015987475	2974.45919414723	1406.20590738141	2742.56447444279	2047.42946137549	1897.23567686373	1576.71433553593	1553.14370786117	1589.38387040563	1703.35335288139	2029.68924469712	4879.02368572269	2208.66429662578	2364.47404482687	5193.58770539479	702.316928290921	1216.87589682838	2851.6807737419	2659.38295631815	2029.95889334278	1388.07732906773	1037.48741875405	1382.8959434372	2532.43913469545	1433.478147426	1184.86166987138	3152.57150744841	2899.92797285736	2106.71916708751	1145.34550507905	2311.4418215069	778.35424722735	2653.18937216478	1010.70154164305	1096.40961873164	2190.40877494303	2413.27077315391	1605.60379326945	1304.24394005229	1739.59582355086	1700.30716344314	2185.95845793896	1877.91772458118	1673.46651906857	2991.05397268286	1371.01065573969	2942.79489645758	1304.1692056892	2437.00167467794	2962.90153843366	875.310955155059	3246.30142906084	1494.80681101832	1690.79560092436	2911.18257408492	3125.15675463142	1472.33304320718	1440.98124730111	2468.4782455093	1026.75522438437	1928.00425803781	3013.33315593139	5033.79448292761	1395.55496877655	2659.23460878072	3630.98844781473	3047.08197268115	1971.09203580355	2065.95825734551	772.247688925737	2103.46603895878	1900.50165641946	1377.75169820579	1767.47780490083	1762.74732387995	1286.33441858946	1657.62645257976	3540.19032261207	2080.06982906207	2050.24654720735	1950.94472899486	1701.29461954287	2621.59785336616	1121.96576182719	2748.39442158887	1408.23144934366	2246.33160692332	4699.86196940676	1668.49104604254	2990.62800283781	2421.50308482596	2556.38062200365	2609.06027657565	2401.94737908833	1233.67418097765	2688.12364749229	1408.93151428965	1488.48205416052	1203.90860252835	1646.17402087219	2038.28062257063	3148.12904530803	2679.14948528763	2851.79195226597	2595.22369069655	1614.87819980453	2281.62413556354	2342.55522835463	4275.84301456085	3647.17873398291	1012.0316451208	2849.24409958027	2013.03538053157	1979.24893546098	2266.2075880723	3414.68299068923	3088.12150998584	1556.88281216255	2032.11606888442	2419.02506952441	2192.14613788947	2827.57247862317	3446.67689736819	1691.03782205606	1433.42215258604	2004.61025884218	3676.99755493642	1897.67300520466	1041.50466563954	2436.77894784667	1938.63760665455	936.864197024754	2252.74970791728	1697.75465449383	2426.82098227618	1985.33150045893	1005.0530790457	1757.35552933642	2063.81075512118	2860.25065076022	1551.45595133414	1606.61048985215	1938.80505602482
CDK11B	1039.4618251035	532.422643316626	281.239246086222	651.843767772195	668.455938170381	940.779205158185	2361.6281438597	653.714451058355	668.716306656205	527.967241305605	590.014941496673	682.754361085839	758.014398434961	756.92089396632	824.53718538598	1399.4592158603	685.594006697766	714.856942481644	704.79650540189	871.030199380394	919.74899084295	745.952611662018	620.427139877504	898.477795368343	1055.19688483146	863.153629881456	833.04155520166	899.359803639725	827.620414144612	738.334725276475	794.915088983978	674.665499045054	906.81600582386	1116.3323225094	672.002302058192	734.610092990964	702.438995577444	1032.7491299507	633.829099752061	779.208926656603	885.238149885109	599.459170584411	879.642223504522	579.221558350777	1120.31850887638	587.674595906479	1174.70922833403	802.649674983054	838.477564567436	757.627500921423	642.946562194463	1101.40197942435	1039.4012935469	525.333419196905	717.981749954219	1103.77884583994	672.598952533193	878.225335975952	748.757669955558	851.615915109141	967.248090796662	1188.31441519875	795.236834115456	672.372225867901	597.13542073127	728.151236348585	599.974946084203	897.994040554861	731.684261116722	965.65926283071	952.379966081303	814.189747502848	563.331466365908	750.213274550108	918.312067102457	760.626184950569	1013.39378671991	958.955446785648	795.817489274255	630.019436470696	862.131667612684	596.526238450048	726.327754272682	1415.36290676453	786.795271151865	827.49154206711	969.685910166211	1001.18053621496	833.431398275552	976.598918817263	861.172486292743	587.664821680187	435.711348083528	533.357379895679	905.471979061245	390.418258888385	606.706839008525	631.036450622089	1100.08388069047	594.327275669774	771.646894347942	888.172376553418	1288.14448648066	1075.96359429049	835.914446746503	618.226720572822	733.502212459435	635.550441060793	1233.0189806907	584.527225533095	925.67069573427	865.280881578545	788.216695321824	505.702918027462	945.034973291813	605.772011563732	988.243700110407	1957.22724154251	738.775903960862	1025.29556196502	560.26665019511	609.144283241489	742.471096600634	654.814704675966	769.050589344097	1687.53623660982	711.195287824476	385.347623379528	811.577265168431	585.091981361004	701.973775482795	635.691532901841	738.558024833545	718.581327145727	800.125711393182	843.667490605476	780.883998734701	644.943339827315	983.156818537318	1001.66926277639	881.276653993027	658.510316730892	1351.08117524329	639.255644235165	1061.25022505104	604.064102072375	938.291010841532	861.267755260957	561.86263160377	588.322949920135	1322.52864043713	1216.76238835489	931.737062048757	841.79533622815	1013.21107269057	902.994901024707	857.196011681753	521.574354094671	1003.79065922526	729.043449559328	565.672628029411	825.117667053261	965.06114840999	657.043376777775	737.288678658336	730.817008218348	1480.06239066762	760.555743548982	758.542180367739	958.264276301353	741.717762259199	854.585724591856	756.536159360797
CDC34	484.485747644828	213.315940723683	390.509514403873	254.82341256464	296.064873724717	592.820812490497	1411.25819765121	220.670332079499	416.053301162611	230.086286628721	267.456179718197	336.753224482497	407.720513927832	308.156137500283	462.499809461293	642.45961221371	412.057986311295	334.544561633954	444.853725019285	628.215419453606	451.467039984232	319.179192539282	259.195631838128	434.137104700127	438.976334776229	545.68325554354	287.590757527508	447.034551069777	405.80075733503	477.787418756352	379.286982593256	264.869775742633	289.057357622101	1103.46826088189	260.288525378721	645.261309190112	424.751938683209	423.639743478736	399.305019737062	423.904737554231	404.923694911719	242.493914583681	529.167079257942	162.801235549821	734.049700283923	548.076228108532	632.321661252965	527.60486669274	576.482592598174	322.535197274253	450.643473157541	482.084825502238	575.590794334599	308.830521637041	486.557172468543	509.334834713035	211.217901849938	531.688075165651	416.113194937687	436.212971445042	448.706035194382	526.310594518214	489.13960524389	285.349027308343	591.765780077975	470.033167138508	339.509935178282	386.659897350255	375.854369667407	347.90723420455	425.735426803171	392.027275862424	582.672639985274	398.270920943529	345.162965794604	346.181242303708	542.900367808028	487.838876404342	281.73868419307	353.231379906152	425.539241292981	734.217848223266	484.274656290495	467.330972358385	470.237985661813	444.457773887955	274.981323702382	713.432922420061	386.40094107857	639.18906099323	473.883801895852	268.851179791214	258.048794200027	252.282735626976	580.612775850023	259.294405369246	211.187027260446	402.433865784673	548.683017032753	1008.8415044535	434.464413119628	318.707215016592	477.366424544955	497.222627183258	361.505348843301	477.6793089548	458.913834949543	403.100645965317	705.675462403204	328.063104257742	575.158208142318	547.827416549209	567.011795857122	899.382294095279	328.078447080552	409.126470726771	471.697122607218	552.882044774243	435.431035411078	501.479522171956	519.444744515957	404.283728566425	443.972695211133	337.699002023688	524.909580523751	1311.66247805351	524.974361106342	183.741827624402	483.832123256697	215.787939224086	231.936450361011	412.621313724024	234.799944817693	367.145811251813	449.515648939342	469.996274228593	270.535815643876	352.247877344282	532.775163403838	344.56501226141	317.20168220188	229.774051104671	983.277198873273	328.105296996387	1084.58575403241	386.673929394357	337.858758092666	466.804248010332	264.351683354813	1584.74921935283	530.114536140538	485.157162212199	397.94193961555	313.600533718189	500.109337734052	486.328291808398	459.20398507875	310.181787482578	571.504512645592	414.922942862714	334.796369672192	346.095642250278	462.876454183263	471.286229920039	522.868299810671	357.836730729928	679.684968868082	335.023889383904	426.048811429022	585.162352339789	400.077700474088	472.132180005706	474.654639510029
ERCC8	147.405096932403	281.061853420417	375.081311369713	397.486464225847	290.432013486635	103.874395886051	76.3979365993321	368.908179257296	223.107962366836	340.015368712402	225.269854672204	141.445201079887	334.257258155655	249.875824126205	295.546343390763	224.14511938752	289.636177983491	249.974676747857	236.028702238915	259.581224606879	215.406186095378	211.697506076994	316.683519021159	252.533474925443	197.487994380153	188.588385932635	147.831832929685	153.091858494154	195.215219487056	187.971742127763	286.965433853602	360.630746310334	228.923624867517	150.844289869591	175.717664723413	269.966959940977	321.313185098706	283.523091304919	290.482811100766	402.961317031214	209.351134658841	207.510689608013	178.15299055429	253.575594612622	225.282100368215	228.141844290176	159.728766427811	228.845447453159	298.246766240832	279.172568143585	315.470569545636	247.189776815869	277.27286419132	245.661682423798	258.739728540569	166.82462858786	294.073329869045	157.689341522421	302.701096758804	210.476279607366	341.4693825703	263.311305531595	220.884723142259	323.7162580862	312.248139572343	286.368990297325	301.048634030627	347.359351707446	223.571436258648	325.570206823037	230.029396156162	352.424654074812	369.856120989876	412.662006049836	260.346465066158	280.27058237862	226.048862251639	301.887568229617	311.732835207111	309.858706180184	243.278582102143	189.530302701386	212.417408958473	197.916893033506	220.361867768002	269.215984474366	153.161708694956	219.037271091516	264.110369980619	155.108950864165	167.928492424626	415.914386826431	402.39412961263	301.126696821175	235.087892215469	269.710048541102	416.928380625743	240.574256868771	279.186681583554	85.9225523951689	224.01323890429	257.82197284453	168.341723776837	190.332656510682	299.016141701984	320.572312234077	278.589209281238	231.503399726819	175.620512061279	264.35036914195	249.599035672158	246.611686684492	287.126303139602	155.542177926914	264.224252081051	287.68698998077	274.203457585367	412.070478647571	185.076954131927	187.460692741939	313.165896658411	356.858117968787	246.381013518126	281.664942602049	391.172508405255	139.561212712934	212.202570199146	542.893618102826	224.630247596031	307.266985627626	235.291312302692	300.679009948013	223.734404515288	369.04722405377	220.799936234297	131.178390891519	306.095218740269	272.095604176435	291.334134415292	127.91895504299	282.180526624034	304.972331307144	103.302132558181	168.780422366919	194.891872576417	403.510658383185	221.196549051622	267.086277423197	299.284197898505	250.706179652991	107.752106647878	208.186377688685	93.3061900511935	303.938766275456	283.191922246235	272.610342490315	221.7862798456	340.213688010038	204.960496922812	333.574822162219	400.084017328753	259.637700329682	195.018195034105	269.396671323995	260.404822392755	344.770162521569	167.027478278848	332.837858090863	316.061062791508	355.741792556708	329.792148359003	328.286158530159	275.646910696274
CRIP1	43.7769772870481	2002.38230121612	452.09342165915	36.7074863956819	44.0528855068827	2511.09148356796	11396.1006963278	230.990701349488	1388.19853989857	37.0806296894699	644.430698687767	6439.60533720948	1196.18309277988	754.135449135574	172.765697225294	1691.58151601814	105.752347906896	109.775962743617	595.277871276167	287.982736932611	3816.23416010462	1940.00362825315	171.789856052899	715.23825383107	1185.7815124854	906.724158930299	75.4252336051133	2743.12519183321	824.960227912543	4215.38406588111	453.806718864449	672.811946037411	493.486178512935	758.55615114731	282.030912569512	404.654956072434	378.833476567232	249.771184193687	546.195669374509	704.433899101776	2939.07100435894	70.332569797109	3117.50728822332	493.815725652861	354.349952803869	57.801936138453	3030.89102054115	162.961979592619	888.130929850674	665.859702607027	224.202487103668	706.427804041013	55.7334716768468	507.608967671551	404.726500851227	7202.18332044466	193.123523719723	274.011530050916	351.673437913157	1717.17348741402	458.673228176871	122.861181092662	619.021677521188	449.967742845125	1445.40689889177	741.01034526572	593.055746469659	1191.0604470189	2034.02450260308	401.009672417322	482.75820103914	669.021064916175	506.184971227473	551.868790758253	1415.11460352002	628.773400355642	484.90801531214	1667.91894237609	1005.72567795996	2380.31760733448	108.831912111159	958.496591149351	194.626025982628	2578.20802669121	3238.70071943961	958.705732881641	230.608814241021	201.420035807039	1167.38595298302	1899.47829397365	1676.50910748879	321.550437406542	301.428278949973	474.610369183727	635.830073739943	198.76146709332	78.7828095292994	2113.96546207586	310.898726189321	2737.20491676136	849.095405095548	670.273156399035	654.412184061103	496.583834394326	2512.80248468663	109.219653735846	559.803227613093	2776.93488039329	3613.30070426173	346.57885840571	2278.73296166335	674.792171475596	229.328431358389	3745.79773847839	226.739771949675	310.306449266235	378.279091008842	254.241035394777	1512.16013346106	354.14421558354	964.317834479558	562.633676080496	602.564979147217	619.503911618411	1064.12396073282	4688.66632803804	2148.09793713769	34.218893942667	1455.59586643316	80.7245914009825	335.439061075591	45.2994196251339	363.145941269909	19.3818817319322	513.381416618383	994.669539870226	315.250327593959	534.487259251424	117.499914791648	880.23349482667	1191.74819732156	455.320229943405	13704.2646006861	568.908423834364	613.119482436722	15.6964388064496	2414.21139406535	74.2815195789785	61.1687416762894	2046.35152015121	1760.40389747054	1475.45921239692	1120.31468560872	1278.14682582616	1698.71127847499	25.5964460861863	216.56673665322	451.426409156744	2652.03930343974	115.956507416209	80.08061484467	982.633992921398	63.5517276095136	440.459584098195	62.0267882160715	165.137318502465	989.191912741351	58.6284791364642	97.1200598569545	110.628122258834	388.03289168669	449.582910892511	37.994732036676
CRY2	387.68686106782	475.542675344292	513.051229874147	710.111559118892	395.176699589689	474.063831889261	3071.31060744593	314.764805142579	683.297239690262	430.740956415895	402.74779055704	510.196128945754	736.826413927104	559.928885284822	490.438631664685	1652.35142568594	478.116263245073	533.671877529852	610.972139901094	334.338760231241	539.892877422871	283.868909804423	455.049525237967	611.475475187991	801.248483379708	406.038579748812	447.880255144665	490.752705753213	510.428686520024	543.583093615296	1038.55884580366	416.792752821414	537.898177264627	634.580255397045	246.240984107797	603.654850839849	509.839891008659	522.939821096246	495.498474947744	613.10996783855	510.208813931157	640.727466908982	585.435914829614	341.678052654845	677.556609869503	557.739510350704	648.527728537252	776.213020442906	657.597697850878	617.844374155826	647.188376757478	473.245053615756	602.536181038648	397.290813049347	533.999427463181	512.366273586908	462.244140428905	707.635419150493	637.606469086371	588.503574325643	770.44274986511	578.761678816486	517.241107157539	438.740817982448	564.165874345133	484.702465661402	591.302966975732	535.283192890065	558.437626983512	669.641641827506	600.309334229062	719.240936758656	503.835274516112	855.772894078475	451.154931877288	553.965729690388	582.545456804245	433.134925714019	608.724492380874	489.315562715195	468.606104872228	580.120446136031	688.577863752457	696.199813022601	704.190808910672	560.337601538565	320.101413038507	620.730003084313	478.326756193647	589.614057899855	555.394789560431	396.825611602429	551.864850928897	371.731613226066	720.747464090026	492.003695111623	377.432792473844	441.02214572303	750.917941760407	1280.60157448934	544.194760399922	486.012831886634	616.387265975805	690.281069951171	586.656241443685	897.281282616346	575.942690997845	784.676586420487	538.477154900284	487.589667345932	636.523208405914	928.902480366134	718.174760243861	845.689367523285	970.131375881216	747.144659817681	630.025373107976	1199.27326926172	492.766117106447	1093.56237403283	630.376652711529	504.977051163068	575.329252890643	414.984693099489	647.019637597287	1105.93177861006	603.726613868242	420.674472883843	452.640842654378	410.587617978478	356.393407936047	523.335072725513	417.850861042649	573.49523525812	370.266154527007	393.024322806348	432.214835256521	407.559924999368	583.045860247231	434.812003348179	513.574454327537	581.413727127873	459.681337697236	432.43083059732	848.287405212541	495.916140445404	458.282424289614	522.545623370718	523.378402271433	231.989642176344	432.169306691796	310.700955350736	515.622907079132	659.827829475425	380.910128320188	612.147637775127	504.265558136886	462.368996781209	729.565825445974	696.54021000402	547.165315740558	602.567841784762	553.324595000744	502.482024878718	668.258431473385	643.743902950162	495.344096446845	555.866910055347	693.958210644589	505.906311795326	716.717697449743	580.432947642682	588.634468894912
MAPK14	5353.40324217676	4084.12343163081	5753.72278612054	3026.08847103132	6358.78577204432	2318.40628663209	3467.718810028	4878.09219022014	9418.5802307481	4292.64849409059	5535.57620394215	4146.54201159346	4593.66983856811	8372.55946978438	4529.94788173025	3219.22766563634	4471.0700715092	4189.58904241679	3700.22582232526	3892.96018660866	3862.18934949093	4751.34301554784	5910.67893858457	2859.66816967184	1719.91146180544	5930.37400187176	7744.47451875441	4906.93675795154	4168.16416023771	4661.96594560341	7195.33936794865	4690.92215346805	3973.62155049352	4060.24282445968	5026.4479177969	2729.86744390458	4378.2556470564	3721.21131928381	5313.50155248571	5141.77743961205	7573.67077416513	5250.91311248342	4406.04439297841	4948.30528940451	6737.09632191785	4277.10214740855	3959.96139348036	5249.19829438296	5039.34349784513	3733.49996173886	5236.99819072035	4860.21235633379	3359.85614792918	4984.6288336957	3083.32820410463	3960.06488064015	5546.07845715017	4368.70979483799	3587.40667671713	3393.00553006786	3777.99368215617	3480.07508423757	5943.63800094821	5309.59701403226	4000.33043762835	2784.71719749653	3444.89055757038	3567.12047227322	3730.26994748839	4142.04161817287	4124.49496030886	4526.44264803778	4331.13528833738	3749.81540429238	5418.21494299596	4123.95696568946	3514.31491016265	4999.40578327195	3803.95544182697	3314.81109786311	4507.26178688098	7376.42354646316	4491.31697908377	4326.51202330168	2991.83672185383	2899.65349935705	4041.94893227751	4624.3552866073	3762.86950460576	6701.85311629733	3564.44872783473	6862.34107120233	5010.88614520544	4602.20978680234	4826.16717142143	6361.4064611625	4908.19758514197	3476.93684483939	2968.47900526147	5950.33702328441	4181.29228509405	5972.04400468878	4181.80954233999	4467.26466348953	3599.29432351852	3740.59143730864	4112.6382833287	3653.60363234661	4886.21549182785	4834.45639392184	4124.45357612316	5486.59499655323	3558.02820476802	2387.15169025279	4542.63482284024	4809.60912738691	4229.85063350485	6299.64303977377	3369.00351184481	3929.65961365694	4962.74190406144	5039.2815003651	8841.2996597401	3775.95437331608	4746.73280230412	3165.19567256183	4618.85516000217	4051.00281881793	3391.35846878558	4466.39603486534	6575.7641561273	5480.41922316849	5847.25552286949	4477.23313442194	6340.84315338512	5185.6235451658	3746.97886861177	4147.93867911521	3829.77116540985	6421.25742833163	4840.76110380707	3987.47802679509	2726.02936082551	6576.26961512419	3005.45893037149	4151.12513904206	4201.52708655321	4344.28091134725	5065.62999439673	1472.66657269227	4282.57392299444	3022.12849788864	3987.77812633583	3409.7451865318	3137.12036118445	5090.31412836906	6953.57372064755	4464.26582203801	5871.47337451518	3829.31572517782	5401.02870401152	4646.90330493445	5437.70396770949	3472.38999087846	4752.40770201788	2830.38206200591	2514.27866947501	4613.29295966111	4513.62099755084	4047.69169806433	3404.44158950808	3672.73750971118	6211.50020548426
DACH1	630.514270414705	1501.78453164344	238.556920395192	1560.78325502585	54.1836252338498	285.276214070201	46.9589829331279	168.206971181727	452.018445602226	1.2633521421006	518.139566871589	286.952509910312	787.424786959132	285.737579436368	418.087541598202	1088.64213182018	219.848461524129	608.692234993171	122.717298391211	439.796079589901	309.998203751553	1345.13044873895	527.058245017289	38.822067898026	4682.60802020305	787.497090916245	274.343324492317	561.739722471719	89.019545769762	117.402550185596	133.346011279161	27.3458596071891	126.78542879131	186.126620600455	9832.70304635914	558.785297575858	10.9428717564355	16.62461709304	530.562390356204	565.757922980295	58.9844444291915	6.41330191038346	154.503651769083	42.0831756352554	323.058902409844	0.553753036085861	274.636472768197	118.907742551926	24.9134374713453	89.5363822031405	76.6668240518688	83.3141104168699	34.1437587288107	131.525460573847	284.921185073249	147.007955382448	75.2950856322323	318.484343862092	64.3432618141554	358.613066901549	1.40703274738067	77.04861963009	391.698639740166	2.97706250794536	82.6259779439327	453.470444565644	24.5308892980499	-0.119622650558753	359.047742278498	23.8672105062539	582.605761902555	740.1613689473	5.76359129992795	884.807908670606	271.556625159886	577.547211185194	534.148044496338	417.590730767009	10.5559575083508	100.561440825277	488.602783657864	50.0620179370941	1434.36240096604	44.5100186247949	144.188147845006	715.16951356954	637.353365536349	105.074030286087	333.861778286632	39.1381209968285	37.256564075157	939.599713418522	90.9575702961643	594.659020984825	104.325828210254	438.716018713344	963.161151017435	100.255149284162	295.161306358587	273.321475302294	225.255761715772	115.54235478335	648.280145373935	896.058827329443	245.212558105394	1104.14538542009	280.596937006952	9.60458987899154	555.045026847635	1274.70395021493	170.488220406962	327.927421721311	655.942561305185	11.9660877991206	68.7191575339498	3.37575997810934	1.222647912457	246.360958058584	396.504330573032	624.468007844991	799.063433774664	2.29377609239664	323.812637913745	601.020566711816	12.6288853088963	266.482731967915	338.135370825187	-0.119622650558753	5777.87966683968	1294.77662517246	259.686266769924	318.589761572555	706.942272428678	21.4760874544339	656.320380231785	922.899080460089	937.433404006522	432.96899592851	29.9858844268214	413.638632767525	140.102030169726	376.193473285418	46.9545709249859	460.200931418851	0.907146857038275	67.1757091117279	63.1720168549117	205.648525914819	719.687045795882	878.754395086778	1010.9764764611	11.5531053672547	16.1117018174239	12.8830451375853	462.487929527567	255.776367304631	333.318978189846	112.971264975025	235.063821657103	616.503063678143	879.294158429765	55.5418391814086	245.833704883494	-0.119622650558753	12.1905310290885	1417.08537348733	1609.38235352997	44.9328721607123	24.5897062638321	26.1163878405845	344.851886083432	469.172395717039	373.732504121363
