TCGA-2H-A9GF-01	TCGA-2H-A9GH-01	TCGA-2H-A9GI-01	TCGA-2H-A9GJ-01	TCGA-2H-A9GK-01	TCGA-2H-A9GL-01	TCGA-2H-A9GM-01	TCGA-2H-A9GN-01	TCGA-2H-A9GO-01	TCGA-2H-A9GQ-01	TCGA-2H-A9GR-01	TCGA-IC-A6RE-01	TCGA-IG-A3I8-01	TCGA-IG-A3QL-01	TCGA-IG-A3Y9-01	TCGA-IG-A3YA-01	TCGA-IG-A3YB-01	TCGA-IG-A3YC-01	TCGA-IG-A4P3-01	TCGA-IG-A4QS-01	TCGA-IG-A4QT-01	TCGA-IG-A50L-01	TCGA-IG-A51D-01	TCGA-IG-A5B8-01	TCGA-IG-A5S3-01	TCGA-IG-A625-01	TCGA-IG-A6QS-01	TCGA-IG-A7DP-01	TCGA-IG-A8O2-01	TCGA-IG-A97H-01	TCGA-IG-A97I-01	TCGA-JY-A6F8-01	TCGA-JY-A6FA-01	TCGA-JY-A6FB-01	TCGA-JY-A6FD-01	TCGA-JY-A6FE-01	TCGA-JY-A6FG-01	TCGA-JY-A6FH-01	TCGA-JY-A938-01	TCGA-JY-A939-01	TCGA-JY-A93C-01	TCGA-JY-A93D-01	TCGA-JY-A93E-01	TCGA-JY-A93F-01	TCGA-KH-A6WC-01	TCGA-L5-A43C-01	TCGA-L5-A43E-01	TCGA-L5-A43H-01	TCGA-L5-A43I-01	TCGA-L5-A43J-01	TCGA-L5-A43M-01	TCGA-L5-A4OE-01	TCGA-L5-A4OF-01	TCGA-L5-A4OG-01	TCGA-L5-A4OH-01	TCGA-L5-A4OI-01	TCGA-L5-A4OJ-01	TCGA-L5-A4OM-01	TCGA-L5-A4ON-01	TCGA-L5-A4OO-01	TCGA-L5-A4OP-01	TCGA-L5-A4OQ-01	TCGA-L5-A4OR-01	TCGA-L5-A4OS-01	TCGA-L5-A4OT-01	TCGA-L5-A4OU-01	TCGA-L5-A4OW-01	TCGA-L5-A4OX-01	TCGA-L5-A88S-01	TCGA-L5-A88V-01	TCGA-L5-A88W-01	TCGA-L5-A88Y-01	TCGA-L5-A88Z-01	TCGA-L5-A891-01	TCGA-L5-A893-01	TCGA-L5-A8NE-01	TCGA-L5-A8NF-01	TCGA-L5-A8NG-01	TCGA-L5-A8NH-01	TCGA-L5-A8NI-01	TCGA-L5-A8NJ-01	TCGA-L5-A8NK-01	TCGA-L5-A8NL-01	TCGA-L5-A8NM-01	TCGA-L5-A8NN-01	TCGA-L5-A8NQ-01	TCGA-L5-A8NR-01	TCGA-L5-A8NS-01	TCGA-L5-A8NT-01	TCGA-L5-A8NU-01	TCGA-L5-A8NV-01	TCGA-L5-A8NW-01	TCGA-L7-A56G-01	TCGA-L7-A6VZ-01	TCGA-LN-A49K-01	TCGA-LN-A49L-01	TCGA-LN-A49M-01	TCGA-LN-A49N-01	TCGA-LN-A49O-01	TCGA-LN-A49P-01	TCGA-LN-A49R-01	TCGA-LN-A49S-01	TCGA-LN-A49U-01	TCGA-LN-A49V-01	TCGA-LN-A49W-01	TCGA-LN-A49X-01	TCGA-LN-A49Y-01	TCGA-LN-A4A1-01	TCGA-LN-A4A2-01	TCGA-LN-A4A3-01	TCGA-LN-A4A4-01	TCGA-LN-A4A5-01	TCGA-LN-A4A6-01	TCGA-LN-A4A8-01	TCGA-LN-A4A9-01	TCGA-LN-A4MQ-01	TCGA-LN-A4MR-01	TCGA-LN-A5U5-01	TCGA-LN-A5U6-01	TCGA-LN-A5U7-01	TCGA-LN-A7HV-01	TCGA-LN-A7HW-01	TCGA-LN-A7HX-01	TCGA-LN-A7HY-01	TCGA-LN-A7HZ-01	TCGA-LN-A8HZ-01	TCGA-LN-A8I0-01	TCGA-LN-A8I1-01	TCGA-LN-A9FO-01	TCGA-LN-A9FP-01	TCGA-LN-A9FQ-01	TCGA-LN-A9FR-01	TCGA-M9-A5M8-01	TCGA-Q9-A6FU-01	TCGA-Q9-A6FW-01	TCGA-R6-A6DN-01	TCGA-R6-A6DQ-01	TCGA-R6-A6KZ-01	TCGA-R6-A6L4-01	TCGA-R6-A6L6-01	TCGA-R6-A6XG-01	TCGA-R6-A6XQ-01	TCGA-R6-A6Y0-01	TCGA-R6-A6Y2-01	TCGA-R6-A8W5-01	TCGA-R6-A8W8-01	TCGA-R6-A8WC-01	TCGA-R6-A8WG-01	TCGA-RE-A7BO-01	TCGA-S8-A6BV-01	TCGA-S8-A6BW-01	TCGA-V5-A7RB-01	TCGA-V5-A7RC-01	TCGA-V5-A7RE-01	TCGA-V5-AASV-01	TCGA-V5-AASW-01	TCGA-V5-AASX-01	TCGA-VR-A8EO-01	TCGA-VR-A8EP-01	TCGA-VR-A8EQ-01	TCGA-VR-A8ER-01	TCGA-VR-A8ET-01	TCGA-VR-A8EU-01	TCGA-VR-A8EW-01	TCGA-VR-A8EX-01	TCGA-VR-A8EY-01	TCGA-VR-A8EZ-01	TCGA-VR-A8Q7-01	TCGA-VR-AA4D-01	TCGA-VR-AA4G-01	TCGA-VR-AA7B-01	TCGA-VR-AA7D-01	TCGA-VR-AA7I-01	TCGA-X8-AAAR-01	TCGA-XP-A8T6-01	TCGA-XP-A8T8-01	TCGA-Z6-A8JD-01	TCGA-Z6-A8JE-01	TCGA-Z6-A9VB-01	TCGA-Z6-AAPN-01	TCGA-ZR-A9CJ-01
BARD1	271.795522211543	211.054926287414	164.583704383989	204.965999263864	73.855583852001	243.089620565821	135.930720713503	294.868599382175	99.2081658035006	623.14651870871	112.790446114	118.792016480019	189.941494136226	78.8036665268984	77.7401832182328	190.044810183115	75.243294754968	74.1866151859756	177.516689538025	58.3441493554084	110.147067255797	179.216784488455	203.600211522066	44.0532721574667	222.99002962272	172.274450118246	91.929004321077	90.8454457805362	112.551895241509	205.806807092609	164.104922703285	64.8572601487055	233.482908140887	223.387334420918	87.3730186436404	76.2963624621587	36.4993571877479	268.890913348605	277.907128367337	153.573405663517	95.1931194284735	122.172047152217	163.807574080532	142.049886580045	119.575706494224	115.473303461665	119.541267811928	150.514242714176	139.871849916772	165.765539164253	57.9393688432482	143.914615231208	121.578189874572	152.895551599783	174.892629940622	102.746950401406	175.720838251454	316.737162640298	97.3585565738333	139.834891330893	182.742129600586	69.6642282229743	163.086041688032	140.348951661754	168.235884643114	138.616937932611	191.10400965569	349.377473746402	60.5765319392807	259.664706364652	119.434591893595	108.779599578278	66.6046452897032	138.909246748198	162.262873184365	112.836644346349	243.949747655367	171.391643896456	220.303812403612	135.094952691923	148.784748888616	169.88474155403	184.874807999372	165.605105302824	238.730187367831	61.9878459391385	194.615075314186	161.741253142756	103.201373014145	66.2439630902394	168.904499060378	189.24264087597	181.186509122229	139.834891330893	149.523080638333	404.003943611154	76.1885105888212	228.787487798544	257.170841785686	277.315790993275	121.250602408827	186.584982564132	331.54663599555	806.751733547973	177.583886966896	139.773573677048	167.088488545146	84.086224404	335.351690405356	128.153458289575	164.846614324446	271.219304258976	365.253706284977	295.978196926403	113.658972882155	312.386129120917	153.98414994749	155.559089686648	316.461653181928	325.869293223833	109.671645446537	238.37740086626	109.356657498705	59.546311357906	83.9073112496316	163.463187257569	35.1385252563291	40.9301876539127	258.220801611791	141.839054646963	176.675041741419	203.56577283977	298.695492956364	294.297421236773	201.304579358269	175.329413228282	223.476371014172	199.940471552193	174.901869587092	33.9234277487739	141.126761900933	143.768460823414	238.058213079124	131.101745481279	248.000912648412	170.103973165721	188.899933988729	269.512489565659	84.9051930683622	105.375209838113	91.8685266350933	159.346504771375	134.149148880567	201.037469578508	172.201372914349	290.499086569854	194.826747215129	184.496822461974	167.552990772215	93.0352419938617	99.132568696021	120.660944970486	87.5099334049645	138.385946770868	131.322657028691	71.1773463275713	60.5642684085117	160.029398642274	147.1745304993	88.0122341857734	180.076071610139	254.817251839488	95.1670804247861	77.8019208560078	172.58271832319	240.699912001605	177.764480056986	176.492768715607	135.526696172417	38.8197684034408	82.6204804867568
BNIP3L	833.905997130192	1891.55408186915	1467.65762915427	1330.9616490736	1501.21480248364	2413.83100257779	1245.63292072202	1430.59649395114	1577.1616210845	1966.99292966583	1360.40322221398	1139.30115463015	7525.12653502377	4161.92440778805	2714.90218819152	3453.0770674289	1162.32570883606	2246.04513593092	1726.63980527858	1963.03283074343	2027.92869266554	2467.96617685211	2034.71891463982	3838.49214003917	2374.25074685596	1397.67169243922	1130.58271695019	1817.43181146291	2774.47990679638	3042.57445714266	6101.33620465528	649.36538734618	623.375942324018	922.858941668352	2116.77174964198	1651.76076204161	4397.71616168876	914.794645983174	1053.13271943899	1745.28959051786	1599.22206743758	1996.97357386372	1628.32153779147	7827.49356452574	3861.36119297849	3726.46902759023	2429.83726628509	2793.72059684868	906.955308796992	4416.59401545236	1194.60777177942	1300.55596808038	1263.87840266817	1209.09012307418	882.104133046242	2010.68878557665	906.654673014924	2234.22703967034	1074.66446148568	1674.36027945219	2280.60788411755	1297.43557599754	2161.09997737025	1601.25395065431	2190.17871422193	1700.70219401195	1820.28266801699	544.678824654795	2682.66159225258	505.787957881503	3007.46227114742	1504.09675929104	2471.05546868163	834.628559682264	1853.1867360267	1908.07868313175	1331.26228485567	1973.29591433814	635.22306548769	1202.38283510875	1773.07248348132	2412.48332493404	1568.00777985811	2448.14494873788	1191.17637716341	1306.37171545071	1351.17681372985	3814.22357570056	1957.92202244829	1795.58906688305	1292.10706592918	2048.08165681516	2331.71596706899	1210.5622017312	1882.8356441892	2024.09299475641	1807.56266441021	1805.00207688709	2551.98869456437	2417.16909643384	3568.97734479139	1681.35783644859	4754.21836546505	3096.93769994131	2337.60428169707	3632.87799860735	2420.09252024567	3594.89422255582	2590.864011211	2651.7790407085	4020.65669046974	2235.75095208289	2945.80083557031	2517.79914941754	2715.86629604436	3178.94906793905	2872.98477580339	1465.24217614662	2120.42084603121	4028.8567905944	3547.83953928673	2316.50794319683	2345.27567751533	2744.82063188277	3622.76004952812	2812.76431862998	2882.51182006959	2754.60684492662	2953.47223138858	2287.28407182967	1331.44888637557	1631.48339687873	1481.33137386278	1763.75277423724	1632.34383722051	2389.82160701682	1692.42952662955	2400.79999643783	1790.89292863214	1433.06378071432	418.822319530319	1848.95710157555	1305.83264439322	2577.16953300028	1069.86465572371	1307.14922178365	1701.56263435373	1170.59837621846	1699.1679148483	2425.88753411379	1358.86894305033	752.973807922565	1680.86023239551	1278.47478822509	3008.88251604892	821.029455581716	1292.5010024712	2101.51189201429	2040.39989424578	2529.16110862946	1167.98595493981	6594.4825547567	2252.8353579052	1828.97000544363	2258.25716873351	562.379015492784	4017.39116387142	948.761305981225	1387.09760631134	1525.89803686648	1477.34017468705	690.542122738294	2389.02336718168	1827.8503963242	1707.50278273733	2531.66986239706	3887.34027124955	5159.75530197162	1651.78149554383	1347.36184932293	1804.38007182074
CDK11B	1045.70881438356	807.697545441183	1565.97343376668	769.44206806299	1022.34580010344	1664.59084421724	1910.49487177758	659.619969578642	1676.13547622561	981.295601798821	1210.91709832539	894.072485097246	853.402620150342	682.370411548113	1452.84950321229	1227.44308758519	1095.59194639098	839.119363580989	711.073799818502	2052.5308690818	1363.03922213644	949.477743318981	956.914999449547	1321.34840333846	1320.08062547942	785.4508488334	770.745747595908	674.09731957243	1268.79732819051	1275.98888224043	1216.05552540006	635.683650443684	681.417895262874	680.281382898978	698.599090071064	850.411561944867	453.733967198743	2190.85328699363	1070.03107651277	673.619378538848	1045.91300515377	617.148289373676	1248.16508498021	637.125327035596	491.391457321304	784.06863438886	1141.88491100999	833.276366156342	1229.1371978216	667.461119540405	640.919685194228	720.226482804345	895.966298394635	728.298749791738	1345.26789356378	1099.750930925	627.501434580022	1109.76637601137	1045.0951201456	1041.01691437782	1494.93299656839	748.748118850696	325.287875386986	1653.6071758633	887.024537742861	872.264462067234	1303.90243368537	914.609364486296	658.48906685129	709.332568635119	711.690859838386	1057.52831858261	587.7010632975	1160.59865852211	1320.95572878035	3818.63518090161	939.714731877107	701.189620227268	826.520119902265	2475.83404272227	736.32165197754	1059.3469627503	538.925273543937	895.762107624419	728.66786387636	463.367957000097	746.898060718352	1132.03438923803	1342.69868002645	876.504225367492	1143.94925725833	650.419043718516	956.535788019146	550.210740343962	656.87685730843	1085.1075356895	1438.2195711045	921.63936100374	836.019478426553	700.945040073932	1089.10832847296	1284.16773232217	817.567139977402	1174.42080296752	1842.5509539518	783.066753302029	2021.30763207567	713.22902217886	802.037422167884	697.571404656129	789.839828465739	1117.0589035191	674.340777798458	1039.04793195073	820.136353514737	974.849007481996	971.274547075905	702.228524915291	907.897995324575	526.280030845549	489.80280825193	432.600222481369	641.721863220077	468.642137279142	585.319211620748	675.650066967921	1022.51745498169	996.298013773167	812.6901219657	947.453786453761	654.590369452932	1001.47346444903	1154.52903178107	640.62686216661	795.145422709433	1452.80462611994	546.44555229536	1294.9606730336	1640.09917106439	755.981184211046	1420.57165453581	819.86260325137	697.233704536157	721.870106311855	1461.58931694847	792.194753887078	608.022532643245	1588.05296320544	927.084074233734	6414.9657012927	569.338479033059	957.928099809467	729.572137287317	658.585552599855	1246.71779875175	1105.69938951668	1155.54998563215	812.579051162121	559.643905157026	564.511947750257	403.973125267984	744.484795076951	747.73165270885	651.866329946971	695.666372085651	744.749569921847	814.81393036141	2980.80230517612	2002.18999073235	1206.193784355	1505.56886745657	819.49236723944	1078.43431205628	1848.28400250018	1037.98097907999	471.501929989478	1080.90255213582	1252.05817274202	888.305778729602	1639.16797139801	1402.37399358578
CDC34	435.05198789876	500.702673515124	1165.43845837977	451.689573876798	524.527371702656	1113.21562976515	475.696031471721	718.519491833654	575.061564035221	515.195701569109	763.947158692702	725.312622757858	586.667765300341	925.11190518415	977.762223801623	433.82942741554	463.473472886572	699.762733323655	311.395681348892	701.863628373308	534.273331435169	487.414943877735	425.201440350823	650.370883635296	298.425776820513	327.393555446176	892.809501453093	594.863185283785	712.407704833238	335.783935240899	590.25116724825	541.803654145767	812.770375598168	643.83262204771	933.885096691642	826.75975747302	943.207628084036	677.458112414677	426.149838599434	587.441512051348	524.692884459106	424.485572293787	460.990781539834	1106.40219052727	811.338639484098	906.228219713683	381.862483553222	410.667795669488	450.800069737845	954.818906427574	430.932446469837	670.477129588982	825.232572284679	709.404105240743	574.192368209941	835.960438983365	518.400353466985	387.411730264848	523.000186514315	465.893208460919	577.250800249359	1123.98919016961	535.021692794084	541.79654623598	399.405820321155	572.602227249209	610.163468806342	579.052147672309	742.916884466815	498.476882336371	941.140241751946	440.079310948945	648.247649440601	2528.11615179865	672.403373141032	1027.12868809789	408.529330239537	460.706465148388	550.217388501215	1563.2173983271	492.506238115995	509.716518539662	466.896439156452	637.815268705881	716.042892981018	731.349268997678	924.053842041695	441.680621482198	1038.53180622626	566.62549053473	425.416708475775	422.572529145626	459.551937515979	788.650191446668	485.899943677599	665.68132131469	755.869526928571	429.375814226667	615.243593472081	452.298823287041	796.250577839442	640.108077319761	432.42206127788	1473.00786898386	483.930037251148	486.094903488876	943.343693785656	784.963217099017	421.591637595136	660.46513094733	414.905125317724	458.305007056349	443.915551402105	494.186751072581	741.311512270826	277.765113903506	766.083593291286	250.788565433652	294.917515633199	586.866786774353	655.108813215615	694.270349890319	518.27139567515	1272.31095909314	733.087660648236	632.852932259457	960.744872357865	709.207114598098	528.434691253679	432.214916478398	633.947550366526	669.037270149443	477.742094074452	387.460470217667	593.093315747031	883.898213412612	424.102760581019	659.733016239355	716.370872246865	1002.61249182973	724.933872707824	739.945778176199	690.332567868785	1074.8126086062	596.54877531879	464.1710634613	370.741650984929	515.317551451158	1349.16777219524	464.327437476595	413.919156688815	1280.0687349169	417.937156549365	792.949461451613	770.512836503748	566.700631295326	545.47235101111	827.147646264208	705.171852670925	978.580648842715	537.63435734834	1393.26727533995	534.779008445671	594.42147946136	746.742970763138	895.430289332819	1124.60859373669	469.833021313821	578.775954606333	407.111809945039	818.988781245376	485.958837787256	516.613221863606	1355.41257865022	457.793237551745	375.741557811653	958.220548968094	473.639814712152	569.870759059954	847.918989490742	993.705265451985
ERCC8	134.800685152219	216.223635651278	146.418700409964	105.383767219666	111.708844137935	217.182388230203	171.19884983764	196.827995656755	118.100527997434	78.4245270539645	148.929104188451	152.459594885928	118.807486969773	135.906855355512	90.3246802760131	213.984394218346	179.816862637426	204.165519602533	353.841754143344	121.387833416755	167.621013333796	216.07944615007	162.375313196582	193.774191146106	413.695461719229	129.253693519943	153.086926820286	106.698904595605	119.494001162089	226.11352897664	157.172654701518	165.421585419854	195.885383693637	127.73001938778	165.251570933356	143.672643640698	161.343389825999	91.2183323711837	249.112830460298	186.456035939296	231.095599055677	197.816877385186	142.850548275604	144.517335867921	131.802834776366	153.709954590429	127.422271646397	246.979041050637	242.508090472149	138.140716583176	142.756932703925	119.537042804241	203.603826172456	102.280787632859	185.122821073653	135.683038816325	112.888185132887	110.288469946936	167.363839521941	123.584033207536	124.245798455616	175.912985694284	91.7383830124793	221.39186083262	164.293894395485	164.32940375026	171.589452740165	293.228361583484	156.302137489004	101.623003736678	141.196673175933	73.7859292792967	177.557176424472	114.237540614336	143.14753560645	107.253388550622	194.901882170475	134.098030344095	158.547835168259	189.28387182865	190.391118072997	184.791400429086	207.148305403633	148.821500083072	194.791049941935	108.302098161644	164.728614981215	155.475737959695	160.837650530719	170.209968109209	189.216081242261	132.604485361438	190.01127558101	167.497268612611	167.402576999878	180.438814366515	170.293899311405	117.170828526962	230.557578528783	193.993703521078	108.978927984476	110.009775314005	168.156881778583	120.94020033838	163.382487622927	306.301184345951	124.808567926747	276.681002258338	178.72145284467	217.103837233276	204.500168370261	163.843033193948	173.671592179244	114.572189382064	173.575824525457	120.033097730037	178.62783727299	150.12781392237	233.961096381914	199.399733775308	84.5842164622667	138.020199985151	106.999765674244	101.266618939664	117.683024068565	129.925143137507	48.807357881302	96.4934084291671	312.092437297436	165.814340404487	152.284200194161	182.354167442257	116.981445301495	134.637126912043	162.574380791532	195.08803727278	228.357074573788	188.83516270922	148.005860964301	120.390343359894	257.141172762608	123.49149367691	105.375481703552	155.970716844437	207.304331356432	156.867059042242	244.788221465125	177.125683961903	210.990848006708	96.572927863042	214.694581313845	133.102692369342	171.444187197904	226.826944195301	247.565483424951	171.038519720626	117.889623950892	203.522047052368	128.71567299305	103.98147051837	318.277521274608	162.36347674499	207.691706135795	94.3861972335347	127.816102672083	140.841579628183	189.617444555324	128.388556512698	191.660846516467	212.610289792659	101.668089856832	200.069031310764	153.248332978355	222.38612276632	110.328283465926	282.527133303566	157.898982412825	189.602379980571	101.562207417139	120.346225676689	159.454937776602
CRIP1	2495.13886937851	1213.56600794683	2182.20945223147	1164.37517543913	1234.9009946926	872.357032833077	1569.7945034861	301.570730974254	1274.09078285461	1383.34533393878	3390.37812404219	2900.42318404496	73.3158172019083	301.850811923185	1359.14203101343	966.148242911112	266.470124666643	1025.98933304099	559.538211753052	3354.31231569519	1888.48353399321	181.170394435182	394.220072568185	563.130429462166	402.014940823829	194.826854242563	8438.24115881789	4058.16292192245	828.207657406145	692.206093855318	3534.59826805346	1766.39696651031	104.983636494413	4450.79332294744	879.021523105084	1711.09893300336	2226.97931468372	2010.48392272259	1528.93141119329	800.344630081431	650.041702384402	861.34482444612	918.399468212272	2489.47979789753	786.955324409954	1032.01322791185	2185.58478674423	319.00612912337	291.905783767285	6763.04109544554	745.328113835963	1537.60673904737	829.404105767477	774.10463594796	122.542126629802	4389.50586607103	1991.48150757201	379.535212968831	1475.28513712875	3059.59534179148	2039.05217951358	437.806413472137	251.786701379847	676.630720469617	734.758289717061	939.333723754193	1437.20849119967	1267.1835557602	3712.31322093179	5142.86616619401	139.532698779513	3028.84388991138	244.55917658486	497.134740018589	5800.85531242446	763.722968774238	1289.98789025345	1372.82147182175	686.548458686904	861.732628836948	3424.01656416513	880.117429587313	1622.8518894016	5960.34345893388	546.153215019251	1876.77758664044	1319.59747364944	844.854519960576	3136.23697991957	1719.88916586212	1812.83295153057	1114.55236540564	466.864452845625	1851.88628999951	350.075006078929	197.060320271221	1554.2536016018	630.990452606836	4155.96144403905	685.636400212179	1810.60666706471	341.227320717816	175.129263813617	88.7007355423351	790.563341557213	1339.39704227005	357.324075562296	631.623866445188	986.416049425832	550.677599578911	3117.40692227603	415.488988936264	1476.63527093385	1806.94407004022	3045.05985869822	158.436439257309	639.694506712086	256.882738337839	1285.57841069847	222.698499442629	500.665196287683	191.816343119691	922.513067380167	1468.46265247529	415.45164480974	330.90166973388	6859.69056751523	291.92158320543	316.361877702947	1756.24223672086	148.54168204096	1129.56757689348	904.322168825215	178.267606754207	3667.77316848891	590.872806531956	654.568959569179	390.814575491692	1301.12793045812	5028.17660838802	1222.9149663909	1330.23336814604	1184.81103052321	701.540689173803	606.395036352987	678.928820563413	915.292724147973	336.326622267796	1536.78804088896	4261.07079707902	252.935751426745	1738.51813974746	209.429844026076	2241.97441779574	869.118148013384	590.58698033279	2299.21147325684	284.210021078187	155.96454534392	4734.86722079176	318.029436583507	516.099811042638	636.51020176962	268.002670166693	1488.24067640752	488.373233410994	477.977203111686	831.577246668672	2551.22687479271	337.204209241115	598.524043531737	937.482316866129	2472.53130970579	3694.66093958632	476.097069972449	204.286408753649	1376.28154877547	1699.03390751093	787.285676298437	1771.23733983287	6270.50079284278
CRY2	717.637098764391	545.449787185443	315.867040849702	854.990672837859	636.639417008063	496.022163182194	476.907475842211	869.954241579188	662.923119409106	301.966182645034	653.525937801037	457.571180617805	775.063760086717	469.458428999927	539.945853183247	563.603502153887	1108.38921558903	719.641642809846	583.754710007827	450.693277732191	827.312855382088	465.644758770734	603.07589560375	307.613154463539	661.457485446222	690.499198699757	544.892745548691	958.094748373871	566.749326804117	585.324096752963	810.359852223786	680.454317684036	597.832854520033	422.432228616963	682.821492813092	477.48567095884	595.164494129876	857.802071044325	423.10813266445	1407.67066350126	669.423281582637	763.627785941964	724.611703272298	430.826130893738	551.192453317676	431.072921492299	558.682799811147	693.996574039366	886.063120159553	352.410180990929	901.511204320915	524.769742334587	1020.55190867258	305.668041623451	741.359215483226	719.232675532231	607.832406650303	708.175449408126	610.251961824768	936.361058763442	640.606198139221	457.683999177147	611.464761337697	605.401771081618	1386.01352934182	937.051065130849	415.418339074999	720.244013332049	882.07720016565	297.419191780116	368.803120586781	437.477389352102	396.53835463079	444.495308128328	628.996966921193	444.156852450301	800.121567963479	890.169917181324	577.836772185188	583.87659434426	335.203336074108	637.214590198995	517.582595719347	514.845738346732	1038.54243965341	480.953834350048	921.421665427687	1294.37866913322	719.599335850094	883.212436919031	735.306298312802	824.589093020825	354.891181987892	334.220202914126	719.335421005918	375.465459439366	191.477528014934	826.607739386199	189.119418662969	972.339098799393	306.123345095082	430.393995519114	416.129498922281	370.389631577531	625.308202954128	556.526152172293	624.617189278157	797.771517080037	275.262432572155	401.127652455461	529.443654078765	1075.12788675439	337.45567802669	826.599680917675	515.82987881528	701.665214148941	630.349782324734	334.765156848091	468.455149668633	494.044816468009	333.015461869721	575.514925941582	410.088669454644	956.171796322225	367.413034766314	512.807953118613	431.535276123889	217.115545625456	573.629244306862	1805.06396569861	492.383764643407	621.839032254354	426.880503242456	633.583242820168	759.963197380473	273.68599466706	524.818093145733	581.01382340095	443.538364991049	336.988286852272	358.168964060211	220.863740797889	455.676433205995	480.47737739854	408.074052323533	488.27394569594	408.701605559874	585.797531778774	787.89586390333	791.833433086087	544.044591736494	570.266848315037	567.283200343861	287.471012386689	494.394352540257	363.740387736299	652.988035027031	321.366945617636	541.596831922193	794.259032111945	589.595085070918	515.524664319917	233.97285447003	649.285168740049	361.924210392602	211.46655918982	398.864230108658	218.026152568719	511.071353151596	345.220012449993	543.114845930485	587.32158963846	508.887508181471	605.638488594523	496.151098678586	897.540393955494	410.265955762182	330.637206346444	541.730803961412	608.553639583241	572.70957158651
MAPK14	2415.85123916291	1551.34898134168	1466.20414674756	1696.70845626725	988.713158631467	1734.94808579138	1094.48428496717	2029.16659499758	1762.42240415663	2072.31671733103	1466.98182660423	1673.23363430778	1120.98094865545	1124.10277779441	1733.17053183326	1606.40871519456	1393.40220245015	1591.01065403232	1510.24304606007	1682.13251381063	1530.82934283759	1336.00942902723	1861.20996537936	1968.71865070913	1299.15851353288	1553.21541299771	1533.66231945835	1247.9316304022	1390.39147043358	1675.44446704319	2165.39388646328	2435.24879673094	2431.29373917412	1020.19363922984	2081.47112021537	1559.39241300219	2607.89372491371	1738.89203363597	1945.61044925352	1379.28175819531	1177.65159078288	2546.19038314234	2029.49988636472	1779.36471532	2997.20026116728	1458.7273104112	1332.42099197427	1364.69470602645	1932.98981615084	1147.65536773955	1368.20537509375	1381.81477258563	2495.95226440086	1407.72262152529	1688.83167029031	1641.64872241437	1976.95094747769	1962.48610214346	2459.40131113694	1273.88391819081	2602.87213498201	1492.07866655049	1746.35776026009	2536.61381119294	2463.57856293854	1514.90912520015	1450.13950285101	1898.90521900382	2088.11472813385	1849.27813443546	2082.75984683501	1143.16704399528	1589.25531949867	2269.35857358904	1647.97014867794	2090.1033666245	1849.18925673755	1953.28726041017	1686.82081237519	1459.90493990846	983.589359347175	1945.79931436157	1632.18324758736	1441.55169529083	2154.92853753483	1821.3372081562	1401.27898842709	1641.82647781018	2050.41947450939	1165.83085696136	1842.11237004177	2086.78156266526	2033.11054284216	3037.10634752715	1543.62773133608	1934.82291867016	2837.15374666271	1493.45627086804	1015.16982735569	1411.5888013842	1238.75500809339	2148.52934328558	1548.12716479258	1089.28938352455	1818.75975491692	1897.10544562122	1430.26422765674	2027.26683420483	2982.10216223546	2115.76680189491	1875.36373877092	2060.07381444445	2175.23709150639	1545.59415040226	1367.23883012902	2775.69481856058	1729.15992571524	1812.84938800616	865.502006024122	1802.22850310637	1670.67840049297	1937.21150680139	2051.10827666816	1619.24043282977	880.793413948881	1161.88690911677	717.188458614397	1059.61645310735	2051.18604465383	1683.75453179742	1587.03337705101	2233.10758255556	1277.70565920077	2393.13187763565	1499.85546511729	1476.84725107182	2302.29887037552	1785.76390956925	2412.28502153443	1761.23366494714	1668.40090948413	1512.27612339967	1945.13273162728	1894.98349058371	1811.70508764562	1331.70997039102	1927.50161830514	2086.68157525512	1290.08187863421	1265.71827969568	1422.2985639819	1528.72960722456	1507.57671512288	1889.00646539952	1236.8441375884	1448.73967910899	1879.65208769489	1615.74087347471	1654.05827098452	1923.65765787069	1481.26891654265	2457.44600178301	1692.89782496952	1325.58851894773	1362.75050638476	1142.24493787951	979.396553948451	2340.23853766923	1239.32160341754	1539.05052989391	1290.57070597269	1775.93181423837	2212.68793146161	1252.38662500975	2299.49922289148	1746.213334001	1479.08030323171	1372.78257653592	1030.82452287064	1138.74537852445	1650.43650479484
