TCGA-04-1348-01	TCGA-04-1357-01	TCGA-04-1362-01	TCGA-04-1364-01	TCGA-04-1365-01	TCGA-04-1514-01	TCGA-04-1519-01	TCGA-09-0364-01	TCGA-09-0366-01	TCGA-09-0367-01	TCGA-09-0369-01	TCGA-09-1659-01	TCGA-09-1662-01	TCGA-09-1666-01	TCGA-09-1667-01	TCGA-09-1668-01	TCGA-09-1669-01	TCGA-09-1670-01	TCGA-09-1673-01	TCGA-09-1674-01	TCGA-09-2044-01	TCGA-09-2045-01	TCGA-09-2051-01	TCGA-09-2054-01	TCGA-10-0928-01	TCGA-10-0936-01	TCGA-13-0730-01	TCGA-13-0799-01	TCGA-13-0800-01	TCGA-13-0801-01	TCGA-13-0890-01	TCGA-13-0893-01	TCGA-13-0897-01	TCGA-13-0899-01	TCGA-13-0913-01	TCGA-13-0916-01	TCGA-13-0920-01	TCGA-13-0924-01	TCGA-13-1403-01	TCGA-13-1405-01	TCGA-13-1410-01	TCGA-13-1411-01	TCGA-13-1481-01	TCGA-13-1497-01	TCGA-13-1498-01	TCGA-13-1505-01	TCGA-13-1506-01	TCGA-13-1507-01	TCGA-13-1511-01	TCGA-13-1512-01	TCGA-13-2060-01	TCGA-13-A5FT-01	TCGA-20-1682-01	TCGA-20-1683-01	TCGA-20-1684-01	TCGA-20-1685-01	TCGA-20-1687-01	TCGA-23-1023-01	TCGA-23-1026-01	TCGA-23-1027-01	TCGA-23-1029-01	TCGA-23-1109-01	TCGA-23-1111-01	TCGA-23-1114-01	TCGA-23-1120-01	TCGA-23-1122-01	TCGA-23-1123-01	TCGA-23-1809-01	TCGA-23-2077-01	TCGA-23-2078-01	TCGA-23-2081-01	TCGA-23-2084-01	TCGA-24-0975-01	TCGA-24-1103-01	TCGA-24-1413-01	TCGA-24-1416-01	TCGA-24-1417-01	TCGA-24-1418-01	TCGA-24-1419-01	TCGA-24-1423-01	TCGA-24-1424-01	TCGA-24-1425-01	TCGA-24-1427-01	TCGA-24-1428-01	TCGA-24-1430-01	TCGA-24-1434-01	TCGA-24-1435-01	TCGA-24-1436-01	TCGA-24-1463-01	TCGA-24-1467-01	TCGA-24-1469-01	TCGA-24-1474-01	TCGA-24-1544-01	TCGA-24-1545-01	TCGA-24-1546-01	TCGA-24-1548-01	TCGA-24-1549-01	TCGA-24-1550-01	TCGA-24-1551-01	TCGA-24-1552-01	TCGA-24-1553-01	TCGA-24-1555-01	TCGA-24-1556-01	TCGA-24-1557-01	TCGA-24-1558-01	TCGA-24-1560-01	TCGA-24-1562-01	TCGA-24-1563-01	TCGA-24-1564-01	TCGA-24-1567-01	TCGA-24-1603-01	TCGA-24-1604-01	TCGA-24-1616-01	TCGA-24-1842-01	TCGA-24-1843-01	TCGA-24-1844-01	TCGA-24-1846-01	TCGA-24-1847-01	TCGA-24-1849-01	TCGA-24-1850-01	TCGA-24-1924-01	TCGA-24-1928-01	TCGA-24-1930-01	TCGA-24-2019-01	TCGA-24-2020-01	TCGA-24-2023-01	TCGA-24-2024-01	TCGA-24-2026-01	TCGA-24-2027-01	TCGA-24-2033-01	TCGA-24-2035-01	TCGA-24-2038-01	TCGA-24-2254-01	TCGA-24-2261-01	TCGA-24-2262-01	TCGA-24-2267-01	TCGA-24-2271-01	TCGA-24-2281-01	TCGA-24-2288-01	TCGA-24-2289-01	TCGA-24-2290-01	TCGA-24-2293-01	TCGA-24-2297-01	TCGA-24-2298-01	TCGA-25-1312-01	TCGA-25-1313-01	TCGA-25-1314-01	TCGA-25-1315-01	TCGA-25-1316-01	TCGA-25-1317-01	TCGA-25-1318-01	TCGA-25-1319-01	TCGA-25-1320-01	TCGA-25-1321-01	TCGA-25-1322-01	TCGA-25-1323-01	TCGA-25-1324-01	TCGA-25-1326-01	TCGA-25-1328-01	TCGA-25-1329-01	TCGA-25-1623-01	TCGA-25-1625-01	TCGA-25-1626-01	TCGA-25-1627-01	TCGA-25-1628-01	TCGA-25-1630-01	TCGA-25-1631-01	TCGA-25-1632-01	TCGA-25-1633-01	TCGA-25-1634-01	TCGA-25-1635-01	TCGA-25-1870-01	TCGA-25-1871-01	TCGA-25-2042-01	TCGA-25-2391-01	TCGA-25-2392-01	TCGA-25-2393-01	TCGA-25-2396-01	TCGA-25-2397-01	TCGA-25-2398-01	TCGA-25-2399-01	TCGA-25-2400-01	TCGA-25-2401-01	TCGA-25-2404-01	TCGA-25-2409-01	TCGA-29-1688-01	TCGA-29-1690-01	TCGA-29-1691-01	TCGA-29-1693-01	TCGA-29-1694-01	TCGA-29-1695-01	TCGA-29-1696-01	TCGA-29-1697-01	TCGA-29-1698-01	TCGA-29-1699-01	TCGA-29-1701-01	TCGA-29-1702-01	TCGA-29-1703-01	TCGA-29-1705-01	TCGA-29-1710-01	TCGA-29-1711-01	TCGA-29-1761-01	TCGA-29-1762-01	TCGA-29-1763-01	TCGA-29-1770-01	TCGA-29-1776-01	TCGA-29-1778-01	TCGA-29-1781-01	TCGA-29-1783-01	TCGA-29-1784-01	TCGA-29-1785-01	TCGA-29-2425-01	TCGA-29-2427-01	TCGA-29-2428-01	TCGA-29-A5NZ-01	TCGA-30-1718-01	TCGA-30-1855-01	TCGA-30-1857-01	TCGA-30-1860-01	TCGA-30-1861-01	TCGA-30-1862-01	TCGA-30-1891-01	TCGA-31-1944-01	TCGA-31-1946-01	TCGA-31-1950-01	TCGA-31-1951-01	TCGA-31-1953-01	TCGA-31-1956-01	TCGA-31-1959-01	TCGA-36-1568-01	TCGA-36-1569-01	TCGA-36-1570-01	TCGA-36-1571-01	TCGA-36-1574-01	TCGA-36-1575-01	TCGA-36-1576-01	TCGA-36-1577-01	TCGA-36-1578-01	TCGA-36-1580-01	TCGA-36-1581-01	TCGA-3P-A9WA-01	TCGA-57-1582-01	TCGA-57-1583-01	TCGA-57-1584-01	TCGA-57-1585-01	TCGA-57-1993-01	TCGA-57-1994-01	TCGA-59-2348-01	TCGA-59-2350-01	TCGA-59-2351-01	TCGA-59-2352-01	TCGA-59-2354-01	TCGA-59-2355-01	TCGA-59-2363-01	TCGA-59-A5PD-01	TCGA-5X-AA5U-01	TCGA-61-1721-01	TCGA-61-1724-01	TCGA-61-1725-01	TCGA-61-1728-01	TCGA-61-1733-01	TCGA-61-1736-01	TCGA-61-1737-01	TCGA-61-1738-01	TCGA-61-1740-01	TCGA-61-1741-01	TCGA-61-1743-01	TCGA-61-1900-01	TCGA-61-1907-01	TCGA-61-1910-01	TCGA-61-1914-01	TCGA-61-1917-01	TCGA-61-1918-01	TCGA-61-1919-01	TCGA-61-1995-01	TCGA-61-1998-01	TCGA-61-2000-01	TCGA-61-2002-01	TCGA-61-2003-01	TCGA-61-2008-01	TCGA-61-2009-01	TCGA-61-2012-01	TCGA-61-2016-01	TCGA-61-2088-01	TCGA-61-2092-01	TCGA-61-2094-01	TCGA-61-2095-01	TCGA-61-2097-01	TCGA-61-2098-01	TCGA-61-2101-01	TCGA-61-2102-01	TCGA-61-2104-01	TCGA-61-2109-01	TCGA-61-2110-01	TCGA-61-2111-01	TCGA-61-2113-01	TCGA-OY-A56P-01	TCGA-OY-A56Q-01	TCGA-VG-A8LO-01	TCGA-WR-A838-01
BNIP3L	1555.46401102013	1256.06187233442	1763.89790875272	1575.03643710782	1531.6930507346	2838.21469259464	3486.07443619856	1407.65487375408	2733.22023739541	2127.61537129862	2624.76328732686	2222.49187741861	2066.68997505001	1681.40967020411	2294.18832806611	1566.13139790796	2076.16518556069	1400.5018154911	1907.37374405656	2182.79758743462	2168.72990618409	1397.61985868369	1842.5711828944	2545.26067309672	1538.71134123321	644.660955694382	1650.75518718436	783.779645508467	2944.76416045973	1740.29281648488	1707.7930517683	825.794014389928	1319.70335737273	1946.94363302728	739.629725899219	828.176293794033	1222.21442997408	1529.29833122917	1275.41659664889	3906.71572906623	1366.40557110422	1527.05911299032	1825.55934432983	2717.88781250998	1586.8649001195	2127.73977231188	5004.50283741162	2645.06138599196	3786.58581725258	1829.51944325223	1697.82023720455	2044.46366067924	2170.07758382784	5724.60846947164	1331.64585464658	1038.80586941082	1319.86922539043	1962.42119242819	1432.44177564797	1125.0157716064	1988.28623643708	2118.90730036977	2993.47752390574	2176.79523854438	1462.42241984585	2574.11134142408	950.990157468965	4383.03684212299	1561.04132311503	2271.07047310024	2405.7656702175	1068.68284609765	2270.96680558919	1554.8731062071	1700.02835519007	877.522029057493	1927.72367647718	3934.06321848325	1630.97542607455	1388.80812024379	1534.17070424888	2403.71305349855	1539.10527777523	1201.29432624264	3625.787140851	3886.46946415667	1533.69383369801	1564.20318220229	3792.73330065831	892.662669047468	2553.79250925677	800.880638132544	1149.37763670495	2603.81208334211	2911.75642493897	1723.66454771123	1287.88779822913	2798.73810438388	2172.62780459986	1586.05629353325	1400.76098426874	2792.54915397373	1007.72220289529	1793.06994636435	1011.62735803683	7208.72292452461	3077.38600735584	2860.79347650301	2899.69989340296	1112.0884329775	5119.06580388147	1785.62661907041	3048.86707506386	1555.32924325575	2342.43518771236	2476.60168052322	1281.9061828411	2383.03138504255	2548.52619969504	2515.72579919639	3281.41403586847	1316.12682824124	1329.71763894091	1968.02960477641	1711.91901870839	2372.00116186601	1335.77182158668	3173.29918858641	1506.8854153385	2389.47950423034	1896.75819092425	2550.70321742725	2373.81534330952	1363.33701277692	6593.9434836992	1458.04765087922	1531.84855200119	1655.89709573282	2051.2227824002	1413.22181909788	1103.6395308263	1929.42382365853	974.260403676085	5148.47627676854	1514.58791141008	1859.13725116141	2001.90814739006	1812.3832036744	2112.97751873727	4491.01692164068	1930.48123227132	1360.28918795182	2755.68498704162	1633.83664937974	1683.55558768301	1777.66495422118	2820.25947967945	1597.12798371421	3101.15696764136	3739.93543727663	2019.2309884878	1853.10380201786	2425.30699605187	3061.71147968391	3345.03478740457	2419.55344918817	1339.07881518942	1949.6804553192	2519.06389305244	3016.35694359617	1654.22804880479	2612.69638903975	3438.73985064962	2694.33455399768	3231.43592878756	2268.37511781274	1117.61391131688	1438.36119052936	2090.45056858443	3749.90825184037	1583.40240525017	1184.73862472673	1063.24030176712	1459.85146557162	1131.53645805192	2701.39431150071	3338.4311669502	1949.856690088	4797.634319096	1849.63094039743	1676.08116013575	3556.36100869567	2710.9109890158	1812.0203673857	1641.1348421582	2417.71853424245	1244.51331160259	6001.40072399567	2005.89934656578	2137.37048408914	1551.59721285768	2092.12998226357	1903.496579143	3677.5275956199	3396.78560892457	1425.1332161184	1569.82196130162	4823.38532884273	1433.76871978951	1832.95083786824	1919.57541010805	1314.67548308644	2590.52190842451	2163.05929332924	2615.54724559384	1673.81084164358	1926.03389604694	2136.9350805427	1542.57813939566	1916.15438224314	2212.27026082832	3961.23447313147	1536.42028923883	1733.25379248406	1465.04520787561	1606.2714581895	2953.93873518834	2429.04939320106	2198.62761637313	1208.24004948351	2299.36133686789	1053.09125243457	2254.12083504231	1792.89371159555	1288.68603806427	2101.03502146342	3483.00587787125	1551.83564813311	2267.74274599529	1550.44650348494	1131.3187562787	1080.77047788697	827.884988087961	1552.27105167955	1700.7851280208	1432.43140889686	2181.84384633289	1028.63608657606	1738.43716803695	1497.97000938753	1499.58722256003	2076.62132260934	1433.65468552734	2451.91844614038	2301.73532287111	2258.49560400895	7813.2289150042	2887.65372861805	1619.0329288007	1547.35721165542	3083.75119253478	1742.21066543945	2226.66967811424	2220.52219470852	1515.38615124523	1361.04596078254	2641.22568808283	3225.59944791501	1205.44102668495	1291.37102660067	3247.55622675703	2718.19881504316	1284.26980209322	2067.04244458761	3103.09555009814	2516.6484400448	1754.37086448651	3122.83384420353	2373.7842430562	2654.94089979576	3904.88081412051	4900.46212331413	2852.76961114714	1113.64344564337	2123.15766832314	3124.0467540829	2840.25694256248	1789.55561773949	2116.2637788378	1234.76856556317	1004.80603580923	760.670083943487	1080.06553881178	2227.47828470049	1103.6291640752	1320.08692716365	3251.28825715511	5239.37195046392	803.733568036851	835.035973000721
CDK11B	1420.59409308199	608.380427454778	1108.60630317399	1313.34906162614	930.707899441417	912.190489208351	627.103150385369	551.03423498868	1016.58358144503	442.56742469346	1336.88709656645	212.766419797472	460.59904040178	446.107105352976	588.623287545399	485.846892560819	1109.51282043957	780.552514202829	904.92825373797	909.958975790988	1403.03593069802	1355.95986081741	1640.79476599589	1095.83203883508	703.911415878611	793.442337054553	894.015266804493	560.377645617034	797.747172138726	522.723521276399	576.684859051606	1064.90723449311	496.807000441268	697.426676033284	459.223557521094	705.031099332874	1092.37089308719	444.478066900482	783.624351174543	716.4051983903	823.923980109517	1187.14345865022	909.993755537564	1012.00499609749	2440.13431575371	952.411583231702	613.490806346727	289.028306691289	804.472004428153	1348.38685148247	886.326698956738	1699.72960753136	433.004116312566	1103.96825567908	1330.46967235965	566.350786609511	787.560072174094	410.764151268635	1100.89866256199	479.042403432461	476.17812301289	1068.3044303844	1416.91417150887	576.616421485764	616.680445685873	1122.96921658228	1476.76899343762	1227.14016721179	1414.22154596755	1035.1526003343	736.630181987482	786.458339556774	768.895689463565	448.881631587837	541.341904967265	827.911309765277	806.600300533099	986.790801757716	1013.62730298613	477.383072942627	2628.67420001101	647.791489961119	892.527591192918	1071.1339310574	935.289850570883	801.76030612259	457.282623276731	1211.89317508411	531.149195366089	695.482376006995	1552.83566497969	1098.91958278912	831.335431911979	891.959895974625	435.858299386356	737.688159439755	925.878002376688	806.662006535087	744.190850122025	716.247006639748	734.041895685895	895.198900115362	655.937804150897	1066.25466919108	672.094679326079	1173.61301530512	724.693997348306	592.281892499658	582.029720751111	920.874206579083	870.00377853984	863.890396633753	883.557782358421	834.269271824701	718.090333208238	807.781689989349	610.955250628658	1042.37556834887	1129.31932515054	484.39287476851	629.789044362828	878.503499831917	722.437801530148	918.776202511477	571.918911843483	700.665680174021	430.8859175534	2198.69555888271	1042.42717700508	648.907807633454	768.774521314206	730.750160961641	638.838510036255	974.024390909969	1651.96916199234	886.273968373221	596.68770104163	1190.95801150041	1285.77208837387	1736.9663749131	603.348583474451	691.0990060112	932.569176846849	1799.95137403362	1095.82979498047	483.452699683668	969.853065175552	315.858076355848	643.248806287463	671.869171936995	711.623544199853	1470.74424378893	1153.5978321147	895.995468504667	1414.64787834493	754.403754414761	916.442593709007	702.437203394742	615.234281384727	887.469942884487	530.219117627027	566.335079627187	633.897542167947	451.362212867771	887.075024471761	617.096680717468	550.841263491552	879.617573649635	752.237312781313	1066.32983832077	963.351496420593	842.037496511386	1605.71209904721	707.254759259074	924.51373876909	486.654680223213	972.23042914307	767.038899767369	777.813889641853	751.3386490069	1005.98361223073	1283.14677847109	795.78940898473	776.155681079329	746.384218010886	522.928833973924	198.459602754633	1296.77819527398	218.133720043155	864.091221622043	1050.53983337559	191.032443969847	1325.07320200394	1123.30579477494	830.929294226165	424.382104943822	966.210167203619	782.300476950064	700.270761761295	1785.3550997451	884.689807013082	707.660896944888	880.861791035183	1024.11956717878	474.901369735385	381.984471941242	865.028030924958	610.731987094191	707.108908708919	401.526201807316	742.227477331485	973.552059512931	467.043390863988	609.929809068341	1078.63064933533	788.480052567377	1433.0138283913	1138.93424218764	360.865312278883	614.162840804746	819.561926732591	454.650581810098	818.408585459062	728.185435133541	1312.86663288332	430.416951938288	882.495317196912	469.402803994563	1331.64769603398	1194.99694981238	784.655402371404	1001.67765521925	990.678279882986	596.140200514896	1233.38930232226	712.015096830652	446.2237857931	749.997945872788	952.676358076599	1339.13095118421	1895.58445784257	842.292174010502	1024.71194479786	434.687007275885	1078.36363063582	1121.51519878997	788.607952280589	497.538497046659	532.955498333386	676.273858551658	928.773696760908	471.45929675174	690.207073800641	590.021208972264	1103.11334706972	1606.13843142458	531.696695892822	459.914664743364	452.63560036335	782.329647060095	1286.71450731333	932.89902347566	2068.74271869512	356.665938361745	482.805347626445	1297.4625709324	683.674091081032	1054.34092309808	660.40307484024	1189.11805071385	460.040320601958	780.358420778393	612.199468014206	583.084332421458	1285.24478253869	513.888343718969	416.814705245426	820.717511860738	952.851378736784	1411.94403353053	361.576614192713	623.18538022276	876.551346314465	1919.03273859816	933.564326369826	935.51311410535	899.035891511732	887.84691046027	1238.44919448531	618.394750613842	679.153845953554	929.914696834039	869.054628036528	942.834811723102	655.178259362785	798.18360186188	1233.82685397272	1360.20074604497	503.757340119781	912.006493129694
CDC25C	515.380832635482	66.3210952383378	182.288748739323	555.556687766102	477.467259373204	241.806471150547	45.3581401833271	372.146898377574	108.240792642471	201.075757114718	342.577631817178	358.844209683006	212.3978780183	153.686736216385	301.277062689513	193.011022177814	169.830131120632	191.026169762078	129.19260767313	367.530215208753	266.816896976255	14.5118412160013	354.889501038159	273.860820066317	704.415263165421	429.775101273763	234.649005504592	402.049294512332	134.685496603458	270.870151990366	287.029614237427	331.99996446402	367.953321902879	236.145410698756	292.828853837427	169.082464101644	288.494955902149	444.664172282257	247.731036024502	187.25998460626	329.829802027818	132.248616276528	215.740956479992	303.822129791397	292.843850024054	104.146940808847	497.869571279592	317.743946762434	337.170435381863	602.910360510242	153.581762909995	278.097242788518	191.032596699204	411.066287300067	278.360747210683	296.718221954826	72.1624312765123	192.405818931786	212.672094002341	291.423496919215	150.763550980257	398.097799336049	159.743053301424	167.401820043203	270.512385823687	278.064036946701	205.502845638323	252.307015258192	83.5449653890785	437.911603675239	225.399571824135	431.96133105278	149.477092398876	260.145736239499	112.896037434048	248.134861907251	384.556242811632	319.780214675178	143.395067565334	56.798088267552	128.255346008926	173.557754653694	229.174326229454	354.618498522681	131.600566782993	121.719150951816	233.110825219111	261.255454049917	250.842744749659	44.2875195737595	300.320520213932	409.265673748608	175.181627434189	87.4154811575746	26.9867404087447	239.445642912941	261.002661189628	384.304521107532	198.546757355649	320.461470010531	63.0925233731073	179.121339892408	283.203444335101	138.419547073646	188.947055601827	199.373689932524	218.077148125281	179.463038716272	77.0034145510297	144.708305051407	249.003569575444	130.970726944648	92.9610709723357	241.470128107621	271.202210408541	150.661791142429	225.699495556681	104.584615227126	198.379656990374	558.423101724285	177.928071899353	180.193567236257	74.906304966826	371.715222433946	367.52700174019	419.581978991976	138.838369143022	148.976862459238	506.872639036887	187.837337791409	110.239570088647	3.70258989507153	136.612506585061	152.896222949891	247.127975090849	89.0209300516416	35.8054621861431	182.988213729866	337.802417532583	89.5733252976187	403.975233337747	115.4004006008	282.977430379504	128.996586090788	162.386666772572	51.3185887895696	325.533394559108	130.62153002747	167.224008116051	68.671747492161	81.6591949207004	169.956527550776	189.343383391262	99.7505944678282	438.389339334936	131.36812589027	156.741673663596	232.913732480581	16.9912464435814	182.680791904007	165.47052543685	184.793111906075	98.3034624582975	202.818528232043	192.803217877408	79.6248550890937	240.857426768278	162.945810302531	51.4309530736553	116.615091717608	175.651865000572	29.1364437617626	130.924667228578	145.756966959127	260.91054175749	102.80285402457	300.662219037796	201.488152246968	135.934464718271	88.1672185700754	221.708367601454	116.79290364476	337.754215504138	194.25463451169	155.434863114649	374.423105276354	34.8524545259807	332.929728034911	159.5888068104	71.8294088177683	160.157590746048	136.64035664594	454.162114198252	294.62304045176	128.728797043872	337.667451852938	135.425665529132	314.367662458925	232.67593580692	71.6268531826816	64.727429062335	444.918036298733	306.515016447178	153.640676500316	233.838140270533	127.719767915095	71.0424303666934	364.302821615328	51.9124377800091	315.358481932511	272.933198807802	193.305590129421	336.448476111379	81.4565321699949	174.613914654728	232.224979051915	186.523029149149	158.19630376644	298.964436480352	127.803318097733	42.9734251627363	165.384832941837	247.514662474595	269.974665417481	247.181532900232	218.851594048961	280.378805468237	196.592968469355	115.215090580335	74.2864268810263	77.6021908599325	389.910952593752	192.3351226234	347.03364155785	83.6723258597915	217.735449301417	258.831427597239	102.392065626601	49.7782661917123	336.911215584449	195.575370091076	250.464626615415	148.92544696223	75.4922274014768	236.041508548552	309.67492720078	208.469948278145	91.0688735668317	307.976073487148	171.079099235445	59.9902408224021	132.396435830425	97.6814420601224	349.641906874805	162.365243648819	225.11357312203	1.37346788062036	78.3071187470325	423.628807068961	113.277369036855	98.0552755696163	305.409583261512	249.639836350915	447.601282548826	180.272832794144	317.365828628189	118.276454964671	149.381759498174	106.983362393775	342.996453886554	156.920556746935	432.086656326736	100.682714582331	282.772839547661	298.841253518771	147.757886717679	420.542806092308	186.573373489969	100.492048780927	99.6249478470155	131.392762482586	202.544312248002	155.130654757353	66.7752654619063	167.24757355218	112.516848143615	58.1593135508323	47.1026251505527	198.305747213425	93.3563276055828	264.783842532074	151.336619540656	252.883297287154	117.444166606858	164.085520486203	295.024724022133	112.824269969474	63.2804041684231	211.214250430934	151.214507735263
CDC34	1498.69788578242	1601.80319430912	933.927744150358	732.398193398978	824.343068145724	724.895286911841	978.3755348746	1197.5865189269	661.909052049605	805.207559585692	1452.87217597535	986.140418608141	1079.97092027959	531.86375001766	1063.09471161587	576.645612501851	742.085259021834	1217.71205777858	1673.81647459979	2254.50224165875	1863.28288702837	530.672667420636	870.997357150727	1026.80375507909	981.859426085504	1097.55791992192	1835.0644851773	947.204304215226	1219.23518130419	1285.14581333559	2344.8234667272	726.27219057899	1500.160084367	1448.2418804575	1444.43407164349	1890.20155680425	1338.62775739804	1124.93352675548	391.30280316493	690.162993449601	706.344657785642	1140.71308648076	898.469428474245	2334.01944385223	839.386451500296	629.094878813944	526.839473214527	1754.88726278939	366.00372140461	1087.75915857385	941.878448954024	1022.41715932535	1378.67575196465	708.490231125379	1389.7742453879	1024.77292371162	679.996651624021	887.448106642959	1210.43152732618	1096.42065435613	642.675048168249	1904.27521818085	549.448718828626	1101.09156650133	530.790455639949	600.968879790099	1243.75747006645	430.825827823045	804.470367799297	930.699737691757	693.122930167695	629.131433778558	986.274453478395	589.053992157124	547.368132092648	701.045203332215	665.25484672752	584.51305321945	778.310213539169	965.861551988219	898.502937191809	609.758317948531	927.907344561479	1083.83965403463	731.900639713947	461.288298335169	993.144755994562	1011.42833079594	582.588840498767	479.976008578674	955.610930660889	700.391275631889	1188.40716114592	514.896153942406	708.765408775672	865.533405356536	879.42023024733	1963.94104375726	428.02632678298	662.302017919211	491.619780224092	641.189495022941	688.012343031445	1027.06776315686	1949.64399093024	822.189371480517	622.017431498294	499.617194149209	860.5030360593	1069.25828481616	1151.15155970959	1518.90465788879	964.831920484909	1528.23632802234	1377.08154934118	426.174208575843	656.276541251913	682.620485750798	668.885973212565	1057.86532084462	627.609325668636	618.528463208972	1131.14787073996	1099.36535983897	1169.76412919249	1747.46457414127	687.293428727358	738.803435531994	779.682040127899	1025.24001492614	887.718207214833	720.77879172997	938.826109408708	569.004609481727	458.658371714289	779.688132622001	906.37139332509	1075.71632856473	711.9355365403	883.966246263422	727.936456884635	528.935291185761	1788.35536372538	563.592443887406	1263.70023409505	746.246432493789	795.616958452791	1081.52450627571	649.699693868345	747.821342219267	940.460928659526	746.913560598005	775.741211859313	627.31688595172	623.689821129409	909.761866293089	556.481487854192	882.533494733669	694.781103979239	580.051316705107	679.055361285196	675.555223423353	590.54462238085	1490.08716078432	573.097750102873	657.363036033512	618.954937796142	734.171109182784	1107.43791452469	2206.20907174019	397.143474177788	792.871274443965	1184.67043142976	679.639225303345	735.027104604174	1745.7079050084	2034.21796322874	726.636724809452	888.966153090146	538.717805882889	569.387421194495	1039.97369649717	857.454758176721	743.748509911796	841.316756715081	852.964590023233	821.414609313826	503.044222081823	646.189401849665	988.793699789747	712.218837516063	523.412445281913	749.157629259065	1167.20528166948	826.692740037893	2008.22332172506	2470.8568613927	1068.72011450378	702.165206831378	957.239657417604	974.409321213922	1627.98061063588	1983.1324001799	1208.82717054588	734.587429613116	878.445431190942	814.639755871929	920.608536626774	1426.62368055073	1148.10531265837	809.84496301332	1574.95560363111	1502.62754447848	1550.73793957397	446.205313768932	1199.32287974609	636.524675371851	886.947506710876	1006.35836028704	1150.32907300576	1010.63630656262	1069.04504752257	832.468424446992	922.975470585566	633.174819031201	876.368906117699	808.542184691085	786.07509727271	797.627481506591	459.080784638724	561.032580948703	545.664264575337	605.478340841577	621.548309452407	419.00638926434	850.553993190041	1464.35652735842	704.281333116287	777.56896009004	598.53492839618	595.51102049001	1317.52741948998	756.674751565775	537.120557012369	600.70284088096	555.674232385621	1111.20510671135	416.339907678845	596.281720993967	795.416921563094	871.218717769782	549.353269754355	951.582776643503	1182.93407061057	1977.5882305467	633.005244612017	844.446267852359	623.76597730569	1075.6554036237	1159.19365192479	1339.79548543434	487.449468010982	716.638941987372	1156.50280036288	494.4040500289	838.178106836648	1063.48056957569	890.414135855156	86.4767411135963	1133.27008951897	1231.81618162569	1873.06134006276	1105.60001213712	685.894185915168	516.918861984411	1522.22506717462	701.156899057426	858.699657804983	492.938805197267	1104.50336319869	1880.34187051516	940.10350233885	756.262492798177	1182.99499555159	917.921746727605	542.164126713493	690.63820798959	676.593993667816	879.042495612979	1014.82997333646	1246.66155892193	734.601645432688	752.874050661544	858.692549895197	568.843158388012	639.761820571607	345.628390294734	640.191341405828	465.410886011143	712.094956802647
