73399245.0877	group1
28625740.8029	group1
24094656.7049	group1
62823496.6344	group1
61440893.0195	group1
61727686.1986	group1
73254493.0591	group1
47038181.0949	group1
25934281.4363	group1
46608263.1363	group1
44289961.9043	group1
28704755.9715	group1
24421928.8532	group1
51470344.2856	group1
41715428.5421	group1
33622734.3636	group1
33691242.9273	group1
75939701.2548	group1
55796423.5988	group1
66027999.1199	group1
44599449.0092	group1
109841350.188	group1
73913020.5191	group1
56726916.6014	group1
44126577.4379	group1
70398451.1086	group1
18445211.7051	group1
44163413.0404	group1
47182741.3692	group1
60590965.1349	group1
46644167.5093	group1
96439007.787	group1
41660116.807	group1
62058938.6987	group1
46288174.2404	group1
43581139.4421	group1
30714021.1376	group1
185129176.644	group1
42818322.7502	group1
55305013.609	group1
43673117.3005	group1
92029842.3589	group1
8777611.44691	group2
10898146.2675	group2
11915150.1541	group2
11887101.776	group2
10570339.4555	group2
8307194.71794	group2
45937247.051	group2
9809887.13271	group2
12059974.169	group2
9971771.83116	group2
10450130.4095	group2
10418688.533	group2
11002537.039	group2
8569348.38141	group2
9499126.76911	group2
11693999.6928	group2
13746523.1572	group2
11313291.4972	group2
12219399.1684	group2
11191286.6229	group2
12677304.5207	group2
10479269.8222	group2
13029013.6163	group2
12001060.6709	group2
11272350.026	group2
10566383.3711	group2
8498614.78622	group2
15113499.95	group2
8336999.38132	group2
10401983.6506	group2
16585935.981	group3
8767911.05573	group3
36764476.1285	group3
23291312.2674	group3
25421963.2311	group3
18288546.044	group3
35843630.6654	group3
17411528.6282	group3
21640618.5041	group3
29137151.6929	group3
25001664.0392	group3
32071773.2595	group3
25767951.4669	group3
20382735.6228	group3
18430284.2376	group3
26914599.0064	group3
14729827.8347	group3
16898018.1039	group3
21101157.0157	group3
48826147.8442	group3
24526708.3385	group3
26140526.5111	group3
20040824.3599	group3
33389907.8652	group3
32260794.7325	group3
4512893.89116	group3
11870632.6982	group3
30381262.1601	group3
23329931.7256	group3
24394902.8709	group3
27420339.1254	group3
50783828.7387	group3
17983642.6097	group3
29802647.5798	group3
32091148.5404	group3
30209688.9044	group3
18007822.4359	group3
25663636.0685	group3
19110642.598	group3
35051187.7719	group3
22946050.7527	group3
18782848.3746	group3
35314437.3013	group3
28689976.6792	group3
21507277.7288	group3
21314635.8405	group3
26494339.5776	group3
17334954.2842	group3
11808938.1463	group3
18502114.0321	group3
22960844.67	group3
47748123.8199	group3
23007312.0756	group3
